@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
8.949976,102240,-3.2,288,1.9,2.8,12.12,8.25,101310.033708,9.4,-263.15,-267.75,Media
9.749963,102560,-2.5,248,5.2,6.1,12.12,7.63,101779.551724,9.7,-262.75,-266.75,Baja
9.35,102690,-2.499997,301,8.1,9.5,10,4.98,101310.033708,9.4,-263.15,-267.35,Media
8.049982,102950,-4.4,309,6.4,7.9,9.09,5.82,101779.551724,9.2,-263.25,-267.25,Baja
7.749963,102990,-2.2,283,6,7.1,12.12,4.87,101310.033708,9.2,-263.35,-268.35,Media
7.749994,103100,-3.6,283,4.7,5.6,9.09,5.84,101779.551724,9.5,-263.05,-269.25,Baja
7.35,103100,-4.499999,288,6.8,7.9,6.25,5.09,101779.551724,9.3,-263.05,-268.25,Baja
6.149988,103250,-4.399997,300,6.3,7.6,6.67,5.16,101779.551724,9.1,-263.05,-268.55,Baja
7.349969,103240,-5.299998,307,7.5,8.7,5.88,4.81,101310.033708,8.8,-263.25,-268.95,Media
8.149988,103250,-5.099998,306,7.8,9.2,10.81,5.43,101310.033708,9.3,-263.25,-267.35,Media
8.249994,103100,-5.199998,304,8.1,9.9,10,5.3,101310.033708,9.1,-263.15,-266.55,Media
8.249994,103000,-3.9,294,7.7,9.4,10,5.5,101310.033708,8.9,-263.25,-267.95,Media
8.949976,102830,-4.499999,310,9.1,10.8,10,5.17,101310.033708,9.3,-263.45,-267.35,Media
10.149988,102710,-4.5,299,8.5,10.4,10,5.35,101310.033708,9.6,-263.35,-265.75,Media
9.149988,102520,-3.699998,295,8.7,10.4,5.26,4.54,101310.033708,9.5,-263.35,-265.25,Media
9.949976,102400,-5.2,309,8.9,10.4,5.88,5.13,101310.033708,8.2,-263.45,-266.35,Media
9.85,102290,-3.9,299,9.1,10.6,6.25,4.8,101779.551724,8.5,-263.55,-265.55,Baja
10.450006,102210,-5,305,7.8,9.3,5.56,4.83,101310.033708,9.1,-263.45,-264.65,Media
9.35,102100,-3.5,298,7.7,9.5,5.88,4.66,101779.551724,8.6,-263.25,-264.95,Baja
10.050012,101970,-1.899998,289,7.7,8.9,5.88,4.63,101779.551724,8.4,-263.55,-265.15,Baja
9.950006,101880,-1.9,284,7.7,9.2,6.25,4.65,101310.033708,8.7,-263.25,-266.15,Media
10.249963,101770,-2.999999,286,6.8,9,12.12,5.37,101310.033708,9,-263.25,-265.55,Media
10.050012,101660,-1.199998,287,5.8,7.5,6.67,5.45,101310.033708,8.4,-263.15,-265.15,Media
9.050012,101570,-1.1,279,5.8,7.4,12.12,5.91,101310.033708,8,-263.15,-265.45,Media
9.249963,101480,-0.299998,266,5.3,6.2,12.12,5.69,101779.551724,8.8,-263.25,-264.75,Baja
10.649988,101480,1.100002,285,6.6,7.7,11.43,5.38,101779.551724,9.4,-262.95,-264.35,Baja
9.85,101310,3.000001,284,5.2,6.3,6.67,5.37,101779.551724,9.3,-263.25,-265.85,Baja
9.450006,101300,-0.199998,307,4.2,5.5,10,5.43,101779.551724,9.1,-263.05,-266.15,Baja
9.35,101120,2.500001,141,1.3,1.9,11.43,5.81,101779.551724,9.3,-262.75,-266.35,Baja
9.649988,101040,5.500003,165,4.4,5.1,12.9,6.63,101779.551724,9.7,-262.75,-266.35,Baja
9.649988,100890,8,210,6.9,8.1,10,4.16,101779.551724,9.2,-262.85,-265.35,Baja
9.449976,100840,10.000002,177,7.4,9.5,4.55,4.4,101310.033708,10,-262.95,-264.65,Media
11.149988,100500,11.7,134,11.6,13.7,5.56,4.22,100873.990895,10.4,-263.05,-264.15,Moderada
11.249963,99780,15.9,143,14.4,17.6,7.69,5.6,100873.990895,10.5,-263.45,-263.55,Moderada
11.149988,99560,17.500002,162,11.2,13.5,8.33,6.39,100873.990895,10,-263.55,-263.75,Moderada
9.949976,99770,14.200002,171,10.9,13.2,9.09,6.21,100873.990895,9.6,-263.55,-264.15,Moderada
10.35,100070,10.800001,182,10.6,13,9.09,6.01,100873.990895,9.7,-263.55,-264.25,Moderada
9.550012,100170,7.800003,165,9.5,11.1,10,6.61,100873.990895,9.7,-263.55,-264.95,Moderada
10.050012,100550,4.3,215,5,6.2,10,6.42,101310.033708,9.6,-263.55,-264.55,Media
9.549982,100980,6.5,218,5.3,6.5,10,7.5,101310.033708,9.6,-263.55,-264.55,Media
10.050012,101360,7.700002,184,4.1,4.9,10,7.03,101310.033708,9.8,-263.55,-264.35,Media
9.949976,101440,7.400003,189,4.1,5.6,10,6.49,101310.033708,9.8,-263.35,-264.75,Media
10.249963,101410,9,177,7.2,8.8,9.09,6.18,101310.033708,9.8,-263.45,-264.65,Media
9.050012,101340,9,186,7.5,8.9,9.09,5.19,101310.033708,9.8,-263.45,-264.55,Media
9.950006,101330,6.800002,163,7.5,8.9,14.81,5.71,101310.033708,9.8,-263.45,-264.75,Media
10.749994,101250,4.7,169,7.5,9.1,8.33,5.31,101310.033708,9.6,-263.45,-264.45,Media
10.649988,101230,2.1,254,4.9,5.8,7.69,6.26,101779.551724,9.7,-263.35,-264.85,Baja
8.849969,101310,-2.4,288,6.4,7.7,6.25,5.01,101779.551724,9.5,-263.35,-266.05,Baja
9.449976,101660,-0.8,279,6.3,7.3,7.14,5.29,101779.551724,9.6,-263.25,-267.05,Baja
9.950006,102060,1.4,258,5.9,7.3,6.67,4.71,101779.551724,10.2,-263.05,-265.75,Baja
9.550012,102340,0.7,259,5.6,6.5,8.33,4.84,101779.551724,10.1,-262.95,-265.45,Baja
9.049982,102490,2.9,256,5,6.2,5,4.94,101779.551724,9.9,-263.05,-266.05,Baja
9.550012,102630,4.4,205,4,4.9,7.14,5.71,101779.551724,9.9,-263.05,-266.55,Baja
9.149988,102620,9.000003,190,6.4,7.4,8.33,5.06,101779.551724,10.1,-262.85,-266.05,Baja
9.550012,102380,11.2,191,7.8,9.1,8.33,4.78,101310.033708,10.1,-262.95,-265.75,Media
9.149988,102050,13.3,173,10.6,12.7,5.88,4.54,100873.990895,10,-263.15,-265.05,Moderada
10.349969,101680,15.200003,178,12.2,14.9,8.33,5.85,100873.990895,9.6,-263.15,-264.75,Moderada
10.050012,101400,12.1,186,10.8,12.7,9.09,5.86,100873.990895,10.1,-263.25,-263.85,Moderada
9.949976,101130,7.300002,231,8.5,11.4,10,6.29,101310.033708,9.9,-263.25,-265.75,Media
9.450006,101190,5.100001,224,8.2,10.1,10,5.72,101310.033708,9.1,-263.15,-265.85,Media
9.149988,101270,5.100001,238,7.9,10.3,9.09,5.97,100873.990895,8.8,-263.35,-267.05,Moderada
8.749963,101160,7.3,237,6.2,7.8,12.9,8.25,100873.990895,9.3,-263.15,-267.75,Moderada
8.649988,101060,4.400002,252,6.8,8.2,12.9,7.14,100873.990895,9.4,-263.15,-267.25,Moderada
8.649988,101310,1.000002,262,6.8,9,12.9,8,101310.033708,8.7,-263.15,-267.45,Media
9.85,101810,-1.899998,270,4.5,5.5,12.12,7.37,100873.990895,9.8,-262.95,-266.65,Moderada
10.149988,102390,-0.599998,264,5.5,6.6,11.43,7.45,101310.033708,10.5,-262.65,-264.75,Media
10.749963,102610,-0.399998,251,4.6,5.7,10.81,7.15,101310.033708,10.3,-262.55,-264.85,Media
10.049982,102870,1.2,255,6.5,7.8,10,6.61,101310.033708,10.2,-262.75,-265.05,Media
10.349969,103050,-2.499999,265,5.4,6.4,7.69,5.95,101310.033708,10.1,-262.85,-265.35,Media
9.35,103300,-4.399999,279,4.5,5.6,8.33,6.52,101310.033708,10.3,-262.75,-265.35,Media
9.649988,103280,-5.3,283,4.4,5.4,9.09,6.42,101310.033708,10.4,-262.75,-264.15,Media
9.649988,103220,-6.2,292,6.6,7.9,8.33,5.72,101779.551724,10.2,-262.85,-264.65,Baja
10.450006,103130,-4.599998,310,6.4,7.5,8.33,4.94,101779.551724,10.4,-262.95,-264.75,Baja
10.149988,102940,-4.699998,317,4.4,5.3,7.69,5.44,101779.551724,10.1,-262.75,-265.45,Baja
10.550012,102710,-5.3,318,4.9,6.5,6.25,4.93,101779.551724,9.5,-262.75,-264.85,Baja
11.550012,102500,-6.599997,316,5.2,5.9,7.14,5.14,101779.551724,9.5,-262.75,-263.95,Baja
11.149988,102380,-6.1,336,4.7,5.6,6.25,4.38,101779.551724,11.6,-262.35,-264.05,Baja
11.149988,102230,-7.199998,16,4.4,5,6.25,4.67,101779.551724,12.1,-262.15,-263.25,Baja
10.349969,102120,-7.5,21,3.3,3.8,5.26,5.11,101779.551724,11.9,-262.15,-262.75,Baja
10.550012,101950,-5.9,320,2.9,3.9,12.12,4.92,101779.551724,11.8,-262.45,-263.15,Baja
11.249963,101850,-6.6,0,4.5,5.4,5.56,4.58,101779.551724,12.5,-261.75,-264.35,Baja
11.950006,101710,-6.5,354,7.2,8.6,3.57,3.78,101779.551724,12.7,-261.45,-263.25,Baja
11.149988,101610,-5.499999,33,2.9,3.3,4.35,4.34,101779.551724,12.4,-261.55,-262.45,Baja
11.35,101560,-5.7,319,3,3.7,12.9,4.29,101779.551724,11.8,-261.65,-262.45,Baja
11.249994,101660,-2.299999,348,1.9,2.4,11.523953,6.450096,101779.551724,12.9,-260.25,-261.55,Baja
10.649988,101620,-0.999998,204,5.5,6.6,16,4.24,101540,11.8,-260.35,-261.55,Baja
9.749994,101660,-0.299998,175,6.5,7.7,4,3.58,101640,9.6,-261.85,-263.55,Baja
10.149988,101750,0.8,180,7.7,8.8,4.35,3.51,101750,11.3,-261.75,-262.95,Baja
10.35,101820,1,216,4.9,5.6,3.85,3.89,101800,11.3,-261.45,-262.85,Baja
10.35,101730,-0.5,232,5.6,6.7,5,3.85,101720,11,-261.25,-263.65,Baja
10.549982,101640,1.300002,237,8,9.3,3.23,3.44,101530,10.8,-261.45,-263.65,Baja
10.550012,101620,-0.299998,266,8,9.6,4.35,3.87,101440,11.3,-261.65,-263.35,Baja
10.649988,101510,1.500002,270,7,8.3,4.76,3.99,101370,11.2,-261.65,-262.75,Media
10.35,101520,0.100003,285,7.2,8.7,5.88,4.8,101370,11.3,-261.55,-262.75,Baja
10.050012,101600,0.000003,289,6.9,8.1,6.25,4.58,101460,10.9,-261.55,-262.75,Baja
10.950006,101770,-1.299999,295,4.4,5,7.14,5.16,101660,10.8,-261.55,-262.55,Baja
10.85,101920,-0.299997,287,2.6,3.1,5.88,4.72,101840,11.4,-261.45,-262.25,Baja
10.749994,102030,-0.399998,283,2.6,3.1,6.67,5.29,101940,11.4,-261.45,-261.85,Baja
10.649988,102060,0.100002,250,2.2,2.6,6.67,4.75,102030,11.2,-261.65,-261.95,Baja
11.35,102230,0.000002,224,3.5,4.2,6.25,5.22,102170,11.2,-261.55,-262.25,Baja
11.450006,102220,0.400002,234,2.6,3.1,5.88,4.49,102260,11.6,-260.85,-263.25,Baja
11.050012,102170,-0.3,196,2.7,3.2,14.81,5.4,102190,11.3,-260.75,-265.15,Baja
10.249994,102130,-0.2,251,3.8,4.4,12.12,5.24,102160,10.7,-261.05,-264.65,Baja
10.85,102120,-1.7,342,1.4,2,10.81,6.06,102170,11,-261.25,-265.55,Baja
10.450006,102010,-1.799999,19,0.8,1.1,14.81,6.02,102130,12,-260.35,-264.75,Baja
10.950006,101940,-2.6,43,2.6,2.9,12.9,7.09,101980,12,-260.15,-264.65,Baja
10.149988,101880,-1.899998,351,3.3,3.9,11.43,6.72,101930,11.9,-260.65,-264.35,Baja
10.85,101900,-2.699998,48,4.5,5.2,11.43,3.6,101930,12,-260.85,-263.85,Baja
11.149988,101790,1.100002,56,2,2.5,8.33,6.96,101870,12.5,-260.65,-263.85,Baja
12.049982,101670,1.200001,104,3.4,4,8.33,5.32,101770,12.6,-260.65,-262.55,Baja
11.85,101550,2.800002,103,5,6.2,8.33,4.5,101660,12.7,-260.55,-262.35,Baja
12.349969,101380,0.5,100,6.4,7.6,4,4.01,101550,12.7,-260.95,-261.75,Baja
12.149988,101150,0.4,92,8.1,9.5,4.55,4.11,101400,13,-260.55,-261.95,Media
12.35,100760,-2.099998,83,8.4,9.8,6.25,4.79,101070,12.9,-260.65,-261.75,Media
12.35,100350,-3.099998,81,10.4,12.1,5.88,4.93,100690,12.6,-260.85,-260.95,Moderada
12.85,100090,0.9,76,12.4,15.2,6.67,5.49,100290,12.5,-261.05,-260.85,Moderada
12.050012,100190,8.300001,120,9.9,12.3,8.33,5.77,100200,12.3,-261.15,-261.45,Moderada
11.450006,100460,10.7,154,10.1,12.5,9.09,5.78,100470,11.3,-261.45,-262.05,Media
10.85,100770,7.7,154,5.8,6.8,8.33,5.65,100820,11.2,-261.45,-263.65,Media
11.149988,100990,1.5,184,2.3,3,9.09,5.97,100990,11.4,-261.45,-263.15,Media
11.149988,101170,2,243,1.8,2.3,7.14,5.76,101120,10.9,-261.05,-263.75,Baja
11.649988,101220,5.7,206,3.7,4.5,8.33,5.79,101210,11.6,-261.05,-262.85,Baja
10.85,101240,8.700002,163,6.6,7.9,7.14,4.98,101350,11.7,-261.45,-262.65,Media
12.049982,101370,10.700002,147,10.1,12.3,4.55,4.24,101340,11.9,-261.35,-262.05,Media
11.949976,101420,10.8,154,7.9,9.5,5.56,4.47,101490,12,-261.35,-262.15,Media
11.749994,101390,10.600001,160,7.9,9.3,7.14,4.89,101400,11.9,-261.25,-262.05,Media
11.249994,101310,9.200002,158,7.6,8.8,7.69,5.34,101400,11.8,-261.35,-262.15,Media
12.049982,101360,9.100001,167,6.8,8.2,8.33,5.4,101380,11.9,-261.35,-262.75,Media
11.649988,101480,7.600001,172,7.2,8.5,7.69,5.1,101490,11.7,-261.35,-262.85,Media
11.450006,101550,7.600003,176,7.9,9.2,6.67,4.78,101500,11.8,-261.35,-262.45,Media
11.35,101570,7.8,175,8,10.2,6.67,4.66,101590,11.9,-261.35,-263.25,Media
11.549982,101580,7.1,151,8.1,9.5,6.67,4.6,101630,11.9,-261.35,-262.25,Baja
11.649988,101570,8.1,154,7.1,8.7,5.56,4.47,101610,12,-261.25,-262.15,Baja
11.550012,101450,7.1,157,7.5,8.6,5.88,4.23,101470,11.9,-261.25,-261.65,Baja
11.349969,101450,6.1,169,5.6,6.8,5.56,4.51,101420,11.8,-261.25,-261.95,Baja
11.450006,101610,8.400002,204,5.4,6.9,5.88,4.55,101470,11.5,-261.25,-262.15,Baja
11.85,101780,8.700002,192,7.8,9.3,3.7,3.87,101750,11.8,-261.05,-264.35,Baja
11.450006,101970,7.300002,184,7,8.3,5.26,4.08,101930,11.6,-261.25,-263.35,Baja
10.749994,102160,7.000003,183,7.6,9.3,6.67,4.55,102090,11.1,-261.25,-263.05,Baja
11.549982,102290,6.9,189,5.5,6.3,6.67,4.94,102260,11.3,-261.05,-263.65,Baja
12.050012,102470,7.000003,207,6.7,7.7,6.67,4.58,102420,11.8,-260.95,-263.85,Baja
11.85,102370,6.700002,184,5.9,7.1,6.67,4.5,102410,11.6,-260.65,-262.95,Baja
11.149988,102050,6.7,163,6.7,7.9,6.67,4.47,102110,11.8,-260.75,-261.65,Baja
11.249994,101270,3.500001,134,5.8,7,6.25,4.27,101720,11.1,-261.05,-263.15,Media
12.149988,100670,0.400003,54,12.1,14.6,5.88,4.53,100570,11.4,-260.85,-261.85,Media
11.349969,101110,-0.399998,300,13,15.6,6.25,5.18,100690,11.7,-260.95,-262.55,Moderada
10.450006,101750,-1.899998,290,9.5,11.2,6.67,5.94,101500,11.8,-261.15,-262.95,Moderada
11.649988,102270,0.700003,277,7.7,8.8,7.69,5.91,102090,12,-261.15,-262.75,Media
12.35,102580,1.200003,258,5.9,7.1,9.09,5.56,102440,12.2,-260.75,-262.85,Media
11.749963,102590,2.7,229,5.8,7.3,8.33,5.63,102510,11.9,-260.85,-262.35,Baja
11.149988,102550,2.3,233,4.9,5.6,6.67,5.66,102540,11.7,-260.85,-262.35,Baja
11.35,102530,4.1,186,4.2,5.1,6.67,5.52,102610,11.7,-260.85,-262.95,Baja
11.85,102360,6,155,6.3,7.4,7.14,4.71,102480,11.7,-260.65,-263.25,Baja
12.050012,102170,8.4,119,8.2,9.9,5.88,4.33,102270,12,-260.75,-262.45,Media
12.149988,102070,7.6,128,7.4,8.8,5.56,4.47,102040,12,-261.05,-261.15,Baja
12.450006,102290,4.6,202,4,4.7,7.69,5.41,102230,12.1,-260.75,-261.05,Baja
12.550012,102460,3.6,228,4.3,5.1,8.33,5.81,102380,11.9,-260.55,-261.25,Media
11.649988,102510,3.300002,229,2,2.6,9.09,6.49,102500,11,-260.45,-262.15,Media
11.749994,102530,1.2,252,2,3,9.09,6.59,102500,10.8,-260.65,-262.35,Media
11.749994,102600,2.5,7,0.8,1.4,10,7.43,102570,11.3,-260.45,-261.85,Baja
12.649988,102580,1.5,234,2.1,2.9,9.09,6.39,102540,13.1,-259.65,-260.05,Baja
12.249994,102570,2.300002,241,3.3,4.3,9.09,7.53,102490,13,-259.65,-260.15,Baja
11.85,102490,2.600002,248,5,6.2,8.33,5.99,102470,10.9,-260.15,-262.25,Baja
12.550012,102580,3.500003,199,2.3,2.9,8.33,6.31,102510,13,-260.15,-260.15,Baja
13.149988,102560,6.5,196,4.6,5.2,9.09,5.93,102480,13.6,-259.65,-259.85,Baja
12.85,102430,7.400002,201,6.7,8.6,8.33,5.27,102360,13.4,-260.35,-260.25,Media
12.450006,102300,7.800002,204,6.7,7.8,9.09,5.68,102270,12.5,-260.45,-260.65,Media
12.249963,102160,7.700002,190,5.7,6.8,10,6.42,102100,12.8,-260.45,-260.55,Media
12.649988,102070,5.500003,226,6.3,7.2,9.09,5.38,101970,12.5,-260.35,-260.65,Media
12.449976,101900,0.800002,267,2.8,3.7,9.09,6.59,101870,12.3,-260.35,-260.85,Media
12.249994,101710,0.2,301,4.4,5.2,9.09,6.56,101760,12.1,-260.35,-263.35,Baja
11.550012,101530,-1.1,307,3.9,4.7,8.33,6.41,101620,11.4,-260.15,-262.45,Baja
12.649988,101440,-1.899998,310,3,3.9,8.33,6.86,101490,12.4,-259.65,-262.15,Baja
12.550012,101300,-0.399998,4,2.1,2.7,7.69,6.37,101360,12.6,-259.55,-262.65,Baja
12.649988,101110,1.500002,24,2.7,3.5,7.14,7.37,101250,12.7,-259.75,-264.45,Baja
12.85,100950,2.200001,101,2.7,3.5,7.69,6.88,101050,12.9,-259.75,-263.85,Baja
13.049982,100840,1.6,80,5.3,6.3,8.33,4.63,100920,12.4,-259.45,-261.65,Baja
12.85,100600,2.2,73,5.5,6.6,7.69,3.98,100610,13.2,-259.55,-261.35,Baja
12.35,100430,2.000001,64,3.3,4,16,6.28,100420,12.4,-259.55,-260.85,Baja
12.149988,100300,2.300002,260,6.2,7.1,12.12,4.24,100300,12.3,-259.65,-261.75,Baja
12.85,100320,1.7,243,5.1,6.2,16,4.45,100380,12.7,-259.45,-262.95,Baja
12.649988,100320,1.5,224,4.5,5.1,12.12,4.8,100330,12.7,-259.55,-262.45,Baja
12.35,100300,0.3,207,3.6,4.5,10,6.84,100350,12.8,-259.75,-262.85,Baja
12.749994,100350,-0.3,208,4.5,5.2,9.09,7.07,100380,12.8,-259.65,-263.25,Baja
13.550012,100610,0.6,205,2.4,3.1,9.09,7.68,100550,13.5,-258.95,-262.75,Baja
13.450006,100600,1,200,3.6,4.4,8.33,6.73,100610,13.5,-258.95,-261.05,Baja
12.749994,100700,2.3,182,4.5,5.2,9.09,6.36,100650,13.3,-259.25,-261.15,Baja
13.050012,100800,1.5,289,8.3,9.4,16,5.26,100640,12.7,-259.25,-261.05,Baja
12.649988,100930,4.1,248,4.6,6.1,7.69,4.33,100870,13.2,-259.05,-261.05,Baja
12.35,100910,6.600001,205,5.8,6.6,9.09,4.46,100890,12.9,-259.25,-261.75,Baja
12.450006,100970,6.300002,194,7.7,9.4,9.09,4.84,100870,12.1,-259.35,-261.55,Baja
13.050012,101020,5.7,251,5.4,6.4,10,4.44,100920,12,-259.35,-263.15,Baja
13.35,101160,4.500001,202,6.6,7.5,9.09,4.83,101080,13,-259.35,-262.55,Media
12.550012,101220,2,237,5.3,6.5,9.09,5.04,101180,12.1,-258.75,-263.65,Baja
12.049982,101210,3,247,4.8,5.7,9.09,5.42,101190,12.3,-258.85,-263.85,Media
11.85,101130,3.7,201,3.6,4.6,8.33,5.82,101150,12.2,-258.75,-264.45,Media
12.550012,101210,0.8,263,6.9,8.9,10.81,5.52,101120,12.4,-258.65,-263.35,Media
12.450006,101300,2.1,255,6.6,8,10,5.64,101180,12.6,-259.05,-263.45,Media
11.950006,101430,2.4,255,9,10.4,10,4.98,101300,12.5,-259.05,-262.45,Media
12.149988,101610,3.8,247,5,5.9,8.33,5.71,101500,12.6,-259.05,-264.25,Baja
12.35,101600,8.4,187,6.4,7.8,8.33,5.03,101560,12.8,-258.95,-264.35,Baja
13.049982,101290,10.6,141,9.1,10.8,4.55,4.59,101390,12.1,-259.05,-262.25,Media
13.649988,101410,6.9,221,6.8,8.6,5.88,4.95,101240,13.2,-259.25,-259.95,Media
14.049982,101610,10.200002,195,7.6,9.4,6.67,5.16,101470,13.2,-259.25,-260.35,Media
13.85,101850,11.100001,225,11.4,14,7.14,5.05,101640,14.1,-259.25,-259.35,Moderada
13.85,102120,10.400002,224,11.2,13.8,9.09,5.79,101940,13.8,-259.35,-259.45,Moderada
13.35,102320,10.9,220,11.5,13.5,10.81,6.35,102100,13.8,-259.35,-259.65,Moderada
13.849969,102480,9.9,217,10.2,12.6,10,6.83,102280,13.5,-259.35,-259.65,Moderada
13.649988,102600,7.6,233,9.5,12.1,11.43,6.35,102370,13.5,-259.35,-259.95,Moderada
12.85,102550,5.1,255,8.2,9.8,9.09,6.68,102390,13.1,-259.35,-260.45,Media
13.050012,102620,0.400002,285,6.1,7.5,10.81,6.49,102490,12.9,-259.35,-261.85,Media
12.450006,102700,1.2,271,3.5,4.5,10.81,7.08,102650,12.7,-259.45,-263.45,Media
12.649988,102580,1.900002,281,1.5,3,10.81,6.94,102590,12.7,-259.35,-262.85,Media
12.550012,102200,2.200003,96,4.3,5.5,10,7.48,102290,11.8,-259.25,-261.85,Media
12.549982,101760,-1.2,63,9.1,11,10,5.39,101780,12.1,-259.25,-261.65,Media
12.649988,101590,-7.5,11,9.5,11,5.56,5.05,101720,12.4,-259.35,-261.75,Media
13.149988,101770,-8.9,331,9.6,11.2,4.76,4.7,101850,13.5,-259.35,-261.25,Media
13.050012,101990,-7.599998,312,8.3,10.1,4.76,4.82,101940,13.3,-259.25,-261.75,Media
12.950006,101920,-4.699998,303,8.5,10.1,5.56,4.6,101870,13,-259.15,-261.85,Media
13.749994,101950,-4.899999,294,10.6,12.3,5.26,4.97,101790,13.8,-259.25,-260.75,Media
13.550012,101970,-2.999999,292,10.6,12.5,6.67,5.07,101860,14.1,-259.15,-261.05,Media
12.149988,101970,-2.099998,276,10.7,12.4,6.67,5.06,101830,12.8,-259.15,-261.45,Media
11.749963,101930,-0.899998,277,10.3,12,7.69,5.08,101740,12.1,-259.15,-262.15,Media
12.149988,101700,2.4,281,7.5,9.2,7.69,5.14,101630,12.4,-259.35,-262.95,Media
12.549982,101310,4.600001,226,6.1,7,7.69,5.02,101340,12.8,-259.25,-261.65,Baja
12.149988,101130,-0.399998,266,2.5,3.3,7.14,5.1,101000,12.5,-259.25,-260.85,Baja
12.35,101150,-3.099998,24,3.1,4.1,6.67,5.09,101050,12.7,-259.35,-260.65,Media
12.950006,101140,1.900003,163,2.8,3.4,7.14,5.95,101110,13.1,-259.45,-261.35,Media
12.949976,100880,5.3,207,5.3,6.2,8.33,5.93,100870,13.1,-259.35,-261.05,Media
12.649988,100540,2.8,277,10.4,12.7,7.69,4.9,100470,12.6,-259.45,-260.75,Moderada
12.35,100450,2,264,11.7,14.8,6.67,5.46,100300,12.8,-259.45,-262.55,Moderada
12.450006,100250,4.900003,258,11.3,13.8,10,6.52,100140,12.3,-259.65,-263.75,Moderada
12.950006,100150,4.800002,236,6.6,8.7,10.81,7.25,100020,11.6,-259.55,-262.95,Moderada
12.950006,100230,-3.5,30,4.2,5.5,11.43,7.98,100200,12.6,-259.65,-262.75,Moderada
12.149988,100670,-5.9,298,3.9,5.2,10,7.49,100640,12.9,-259.65,-262.55,Moderada
12.950006,101010,-3.499999,295,3,3.8,10.81,7.17,100910,12.8,-259.45,-261.85,Media
12.749994,101210,0.500002,300,3.8,4.9,10,6.9,101120,13.8,-259.15,-260.65,Media
12.749994,101280,-0.199998,282,4.8,5.8,9.09,6.2,101240,13.5,-259.35,-260.85,Media
11.749994,101500,-1.5,326,2.6,3.5,8.33,6.66,101410,12.9,-259.35,-261.05,Media
12.249994,101710,-1.6,283,5.4,6.5,6.67,5.55,101630,12.5,-259.55,-262.15,Baja
12.950006,101880,1.9,253,6.6,8,8.33,5.71,101760,12.6,-259.45,-262.55,Baja
12.450006,101680,4.500001,238,7.5,9,9.09,4.77,101600,12.8,-259.45,-261.65,Media
12.249994,101440,7.4,217,9.7,11.2,9.09,4.59,101290,12.6,-259.45,-260.85,Media
12.449976,101200,5.1,254,10.9,13.4,6.67,4.82,101080,12.7,-259.45,-261.25,Media
12.749994,101290,2.300002,257,9.9,11.7,6.67,5.15,101140,13.3,-259.45,-261.05,Media
12.35,101260,4.4,248,7.8,10.4,9.09,5.55,101090,12.9,-259.45,-261.25,Media
12.149988,101060,7.1,231,6.3,7.5,10,5.95,100980,12.4,-259.45,-261.45,Media
12.85,100800,2.6,231,4.1,4.9,10,6.05,100650,12.3,-259.45,-261.35,Media
12.249963,100980,0.7,289,8.3,9.6,9.09,4.97,100890,13.1,-259.35,-262.35,Media
12.450006,101210,3.1,272,6.8,9.3,8.33,5.1,101040,12.7,-259.35,-261.95,Media
11.949976,101360,5.5,260,7.6,8.8,7.14,4.86,101200,12.7,-259.35,-261.55,Media
12.550012,101470,5.400002,234,8,9.6,8.33,5.29,101330,12.3,-259.35,-261.65,Media
12.35,101640,5.800002,241,8,9.7,7.14,4.47,101530,12.8,-259.55,-262.05,Media
12.149988,101710,3.900002,243,6.9,8.1,7.69,5.05,101650,13,-259.35,-261.85,Baja
11.450006,101770,4.600001,235,4.2,4.8,7.69,4.71,101740,13,-259.65,-263.35,Baja
11.949976,101770,4.6,160,4.2,4.9,16,6.11,101760,11.9,-259.55,-262.45,Baja
12.549982,101830,3.200001,232,3,4.1,17.39,5.93,101860,12.9,-259.05,-261.95,Baja
12.550012,101750,1.4,182,1.9,2.4,16,5.96,101810,12.8,-259.05,-262.75,Baja
11.950006,101630,-1.099998,102,3.3,4,16,7.53,101800,13.1,-259.25,-262.45,Baja
12.849969,101550,-2.799997,90,5.7,7,16,5.25,101720,13.2,-259.35,-261.75,Baja
13.149988,101550,-4.899997,27,4.4,5.1,14.81,6.23,101670,13.9,-259.05,-261.25,Baja
13.050012,101620,-4.799997,359,4.1,4.8,17.39,5.63,101650,13.8,-259.05,-260.95,Baja
12.749994,101730,-3.5,325,3.5,4.2,14.81,5.79,101730,13.8,-259.15,-260.45,Baja
13.549982,101940,-2.399998,323,3.8,4.5,14.81,5.76,101910,13.9,-259.05,-260.75,Baja
13.85,102090,-0.799998,287,3.2,3.7,14.81,6.33,102060,14.3,-258.35,-260.65,Baja
14.050012,102160,-0.5,274,3.5,4.1,14.81,6.41,102130,14.1,-258.45,-260.85,Baja
