@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.MathExpression-EA+273.15-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-96020 )/(103850-96020)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9 )/(21.1+17.9)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-0 )/(359-0)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4 )/(26.1-0.4)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1 )/(11.09-3.1)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9 )/(15.8+0.9)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-6 )/(16.1-6)-V-R7'

@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
0.810983,0.394872,0.961003,0.11284,0.680851,0.598802,0.485149,Media
0.787995,0.366667,0.128134,0.046693,0.729662,0.610778,0.435644,Media
0.789272,0.35641,0.941504,0.093385,0.724656,0.60479,0.425743,Baja
0.794381,0.376923,0.802228,0.093385,0.644556,0.616766,0.39604,Media
0.835249,0.394872,0.690808,0.22179,0.566959,0.634731,0.435644,Baja
0.851852,0.394872,0.83844,0.354086,0.235294,0.616766,0.39604,Media
0.885057,0.346154,0.860724,0.291829,0.340426,0.60479,0.386139,Baja
0.890166,0.402564,0.788301,0.2607,0.221527,0.60479,0.376238,Media
0.904215,0.366667,0.788301,0.202335,0.342929,0.622754,0.405941,Baja
0.904215,0.34359,0.802228,0.291829,0.249061,0.610778,0.405941,Baja
0.923372,0.346154,0.835655,0.280156,0.257822,0.598802,0.405941,Baja
0.922095,0.323077,0.855153,0.322957,0.214018,0.580838,0.386139,Media
0.923372,0.328205,0.852368,0.342412,0.291615,0.610778,0.386139,Media
0.904215,0.325641,0.846797,0.36965,0.275344,0.598802,0.39604,Media
0.891443,0.358974,0.818942,0.350195,0.300375,0.586826,0.386139,Media
0.869732,0.34359,0.86351,0.404669,0.259074,0.610778,0.366337,Media
0.854406,0.34359,0.832869,0.389105,0.281602,0.628743,0.376238,Media
0.83014,0.364103,0.821727,0.389105,0.180225,0.622754,0.376238,Media
0.814815,0.325641,0.860724,0.389105,0.254068,0.54491,0.366337,Media
0.800766,0.358974,0.832869,0.396887,0.212766,0.562874,0.356436,Baja
0.790549,0.330769,0.849582,0.346304,0.216521,0.598802,0.366337,Media
0.776501,0.369231,0.830084,0.354086,0.195244,0.568862,0.386139,Baja
0.759898,0.410256,0.805014,0.330739,0.191489,0.556886,0.356436,Baja
0.748404,0.410256,0.791086,0.342412,0.193992,0.57485,0.386139,Media
0.734355,0.382051,0.796657,0.33463,0.284105,0.592814,0.386139,Media
0.720307,0.428205,0.799443,0.276265,0.294118,0.556886,0.39604,Media
0.708812,0.430769,0.777159,0.272374,0.35169,0.532934,0.39604,Media
0.697318,0.451282,0.740947,0.225681,0.324155,0.580838,0.386139,Baja
0.697318,0.48718,0.793872,0.284047,0.285357,0.616766,0.415842,Baja
0.675607,0.535897,0.791086,0.229572,0.284105,0.610778,0.386139,Baja
0.67433,0.453846,0.855153,0.198444,0.291615,0.598802,0.405941,Baja
0.651341,0.523077,0.392758,0.058366,0.339174,0.610778,0.435644,Baja
0.641124,0.6,0.45961,0.182879,0.441802,0.634731,0.435644,Baja
0.621967,0.664103,0.584958,0.299611,0.132666,0.60479,0.425743,Baja
0.615581,0.715385,0.493036,0.354086,0.162703,0.652695,0.415842,Media
0.572158,0.758974,0.373259,0.51751,0.140175,0.676647,0.405941,Moderada
0.480204,0.866667,0.398329,0.669261,0.312891,0.682635,0.366337,Moderada
0.452107,0.907692,0.451253,0.509728,0.411765,0.652695,0.356436,Moderada
0.478927,0.823077,0.476323,0.498054,0.389237,0.628743,0.356436,Moderada
0.517241,0.735897,0.506964,0.490272,0.364205,0.634731,0.356436,Moderada
0.530013,0.658974,0.45961,0.416342,0.439299,0.634731,0.356436,Moderada
0.578544,0.569231,0.598886,0.225681,0.415519,0.628743,0.356436,Media
0.633461,0.625641,0.607242,0.237354,0.550688,0.628743,0.356436,Media
0.681992,0.65641,0.512535,0.175097,0.491865,0.640719,0.356436,Media
0.692209,0.648718,0.526462,0.202335,0.42428,0.640719,0.376238,Media
0.688378,0.689744,0.493036,0.326848,0.385482,0.640719,0.366337,Media
0.679438,0.689744,0.518106,0.330739,0.261577,0.640719,0.366337,Media
0.678161,0.633333,0.454039,0.330739,0.326658,0.640719,0.366337,Media
0.667944,0.579487,0.470752,0.338521,0.276596,0.628743,0.366337,Media
0.66539,0.512821,0.707521,0.210117,0.395494,0.634731,0.376238,Baja
0.675607,0.397436,0.802228,0.284047,0.239049,0.622754,0.376238,Baja
0.720307,0.438462,0.777159,0.268482,0.274093,0.628743,0.386139,Baja
0.771392,0.494872,0.718663,0.268482,0.201502,0.664671,0.405941,Baja
0.807152,0.476923,0.721448,0.237354,0.217772,0.658683,0.415842,Baja
0.826309,0.533333,0.713092,0.225681,0.230288,0.646707,0.405941,Baja
0.844189,0.571795,0.571031,0.175097,0.326658,0.646707,0.405941,Baja
0.842912,0.689744,0.529248,0.272374,0.245307,0.658683,0.425743,Baja
0.812261,0.746154,0.532033,0.338521,0.210263,0.658683,0.415842,Media
0.770115,0.8,0.481894,0.478599,0.180225,0.652695,0.39604,Moderada
0.722861,0.848718,0.495822,0.564202,0.34418,0.628743,0.39604,Moderada
0.687101,0.769231,0.518106,0.478599,0.345432,0.658683,0.386139,Moderada
0.652618,0.646154,0.643454,0.428016,0.399249,0.646707,0.386139,Media
0.660281,0.589744,0.623955,0.377432,0.32791,0.598802,0.39604,Media
0.670498,0.589744,0.662953,0.385214,0.359199,0.580838,0.376238,Moderada
0.65645,0.646154,0.660167,0.287938,0.644556,0.610778,0.39604,Moderada
0.643678,0.571795,0.70195,0.303502,0.505632,0.616766,0.39604,Moderada
0.675607,0.484615,0.729805,0.33463,0.613267,0.57485,0.39604,Media
0.739464,0.410256,0.752089,0.198444,0.534418,0.640719,0.415842,Moderada
0.813538,0.44359,0.735376,0.241245,0.544431,0.682635,0.445545,Media
0.841635,0.448718,0.699164,0.206226,0.506884,0.670659,0.455446,Media
0.87484,0.489744,0.710306,0.287938,0.439299,0.664671,0.435644,Media
0.897829,0.394872,0.738162,0.233463,0.356696,0.658683,0.425743,Media
0.929757,0.346154,0.777159,0.202335,0.428035,0.670659,0.435644,Media
0.927203,0.323077,0.788301,0.194553,0.415519,0.676647,0.435644,Media
0.91954,0.3,0.81337,0.291829,0.32791,0.664671,0.425743,Baja
0.908046,0.341026,0.86351,0.276265,0.230288,0.676647,0.415842,Baja
0.88378,0.338462,0.883008,0.190661,0.292866,0.658683,0.435644,Baja
0.854406,0.323077,0.885794,0.237354,0.229036,0.622754,0.435644,Baja
0.827586,0.289744,0.880223,0.214008,0.255319,0.622754,0.435644,Baja
0.812261,0.302564,0.935933,0.202335,0.1602,0.748503,0.475248,Baja
0.793103,0.274359,0.044568,0.178988,0.196496,0.778443,0.49505,Baja
0.779055,0.266667,0.058496,0.132296,0.251564,0.766467,0.49505,Baja
0.757344,0.307692,0.891365,0.136187,0.227785,0.760479,0.465347,Baja
0.744572,0.289744,0,0.194553,0.185232,0.802395,0.534653,Baja
0.726692,0.292308,0.986072,0.319066,0.085106,0.814371,0.564356,Baja
0.713921,0.317949,0.091922,0.11284,0.155194,0.796407,0.554455,Baja
0.707535,0.312821,0.888579,0.128405,0.148936,0.760479,0.544554,Baja
0.720307,0.4,0.969359,0.077821,0.419286,0.826347,0.683168,Baja
0.715198,0.433333,0.568245,0.241245,0.142678,0.760479,0.673267,Baja
0.720307,0.451282,0.487465,0.284047,0.060075,0.628743,0.524752,Baja
0.731801,0.479487,0.501393,0.326848,0.051314,0.730539,0.534653,Baja
0.740741,0.484615,0.601671,0.202335,0.098874,0.730539,0.564356,Baja
0.729246,0.446154,0.64624,0.245136,0.093867,0.712575,0.584158,Baja
0.717752,0.492308,0.660167,0.346304,0.042553,0.700599,0.564356,Baja
0.715198,0.451282,0.740947,0.357977,0.09637,0.730539,0.544554,Baja
0.701149,0.497436,0.752089,0.307393,0.111389,0.724551,0.544554,Media
0.702427,0.461539,0.793872,0.322957,0.212766,0.730539,0.554455,Baja
0.712644,0.458974,0.805014,0.299611,0.185232,0.706587,0.554455,Baja
0.734355,0.425641,0.821727,0.178988,0.257822,0.700599,0.554455,Baja
0.753512,0.451282,0.799443,0.105058,0.202753,0.736527,0.564356,Baja
0.767561,0.448718,0.788301,0.105058,0.274093,0.736527,0.564356,Baja
0.771392,0.461539,0.696379,0.085603,0.206508,0.724551,0.544554,Baja
0.793103,0.458974,0.623955,0.14786,0.265332,0.724551,0.554455,Baja
0.791826,0.469231,0.651811,0.105058,0.173967,0.748503,0.623762,Baja
0.785441,0.451282,0.545961,0.108949,0.28786,0.730539,0.633663,Baja
0.780332,0.453846,0.699164,0.155642,0.267835,0.694611,0.60396,Baja
0.779055,0.415385,0.952646,0.062257,0.370463,0.712575,0.584158,Baja
0.765006,0.412821,0.052925,0.027237,0.365457,0.772455,0.673267,Baja
0.756066,0.392308,0.119777,0.097276,0.499374,0.772455,0.693069,Baja
0.748404,0.410256,0.977716,0.136187,0.453066,0.766467,0.643564,Baja
0.750958,0.389744,0.133705,0.18677,0.062578,0.772455,0.623762,Baja
0.736909,0.48718,0.155989,0.081712,0.483104,0.802395,0.643564,Baja
0.721584,0.489744,0.289694,0.140078,0.277847,0.808383,0.643564,Baja
0.706258,0.530769,0.286908,0.225681,0.175219,0.814371,0.653465,Baja
0.684547,0.471795,0.278552,0.280156,0.113892,0.814371,0.613861,Baja
0.655172,0.469231,0.256267,0.354086,0.126408,0.832335,0.653465,Media
0.605364,0.405128,0.231198,0.365759,0.211514,0.826347,0.643564,Media
0.553001,0.379487,0.225627,0.455253,0.229036,0.808383,0.623762,Moderada
0.519796,0.482051,0.211699,0.575875,0.299124,0.802395,0.60396,Moderada
0.532567,0.671795,0.334262,0.463035,0.334168,0.790419,0.594059,Moderada
0.56705,0.733333,0.428969,0.470817,0.335419,0.730539,0.564356,Media
0.606641,0.65641,0.428969,0.249027,0.319149,0.724551,0.564356,Media
0.634738,0.497436,0.512535,0.101167,0.359199,0.736527,0.564356,Media
0.657727,0.510256,0.67688,0.07393,0.332916,0.706587,0.60396,Baja
0.664112,0.605128,0.573816,0.159533,0.336671,0.748503,0.60396,Baja
0.666667,0.682051,0.454039,0.291829,0.235294,0.754491,0.564356,Media
0.683269,0.733333,0.409471,0.463035,0.142678,0.766467,0.574257,Media
0.689655,0.735897,0.428969,0.354086,0.171464,0.772455,0.574257,Media
0.685824,0.730769,0.445682,0.346304,0.22403,0.766467,0.584158,Media
0.675607,0.694872,0.440111,0.326848,0.28035,0.760479,0.574257,Media
0.681992,0.692308,0.465181,0.303502,0.28786,0.766467,0.574257,Media
0.697318,0.653846,0.479109,0.315175,0.250313,0.754491,0.574257,Media
0.706258,0.653846,0.490251,0.342412,0.210263,0.760479,0.574257,Media
0.708812,0.658974,0.487465,0.381323,0.195244,0.766467,0.574257,Media
0.710089,0.641026,0.420613,0.354086,0.187735,0.766467,0.574257,Baja
0.708812,0.666667,0.428969,0.322957,0.171464,0.772455,0.584158,Baja
0.693487,0.641026,0.437326,0.319066,0.141427,0.766467,0.584158,Baja
0.693487,0.615385,0.470752,0.249027,0.176471,0.760479,0.584158,Baja
0.713921,0.674359,0.568245,0.252918,0.181477,0.742515,0.584158,Baja
0.735632,0.682051,0.534819,0.346304,0.09637,0.760479,0.60396,Baja
0.759898,0.646154,0.512535,0.307393,0.122653,0.748503,0.584158,Baja
0.784163,0.638462,0.509749,0.346304,0.181477,0.718563,0.584158,Baja
0.800766,0.635897,0.526462,0.229572,0.230288,0.730539,0.60396,Baja
0.823755,0.638462,0.576602,0.284047,0.185232,0.760479,0.613861,Baja
0.810983,0.630769,0.512535,0.2607,0.175219,0.748503,0.643564,Baja
0.770115,0.630769,0.454039,0.291829,0.171464,0.760479,0.633663,Baja
0.670498,0.548718,0.373259,0.256809,0.146433,0.718563,0.60396,Media
0.59387,0.469231,0.150418,0.552529,0.178974,0.736527,0.623762,Media
0.650064,0.448718,0.835655,0.59144,0.260325,0.754491,0.613861,Moderada
0.731801,0.410256,0.807799,0.420233,0.355444,0.760479,0.594059,Moderada
0.798212,0.476923,0.771588,0.326848,0.35169,0.772455,0.594059,Media
0.837803,0.489744,0.718663,0.2607,0.307885,0.784431,0.633663,Media
0.83908,0.528205,0.637883,0.268482,0.316646,0.766467,0.623762,Baja
0.833972,0.517949,0.649025,0.202335,0.320401,0.754491,0.623762,Baja
0.831418,0.564103,0.518106,0.182879,0.302879,0.754491,0.623762,Baja
0.809706,0.612821,0.431755,0.272374,0.201502,0.754491,0.643564,Baja
0.785441,0.674359,0.331476,0.36965,0.153942,0.772455,0.633663,Media
0.772669,0.653846,0.356546,0.326848,0.171464,0.772455,0.60396,Baja
0.800766,0.576923,0.562674,0.167315,0.289111,0.778443,0.633663,Baja
0.822478,0.551282,0.635097,0.182879,0.339174,0.766467,0.653465,Media
0.828863,0.54359,0.637883,0.085603,0.42428,0.712575,0.663366,Media
0.831418,0.489744,0.70195,0.101167,0.436796,0.700599,0.643564,Media
0.840358,0.523077,0.019499,0.038911,0.541927,0.730539,0.663366,Baja
0.837803,0.497436,0.651811,0.097276,0.411765,0.838323,0.742574,Baja
0.836526,0.517949,0.671309,0.151751,0.554443,0.832335,0.742574,Baja
0.826309,0.525641,0.690808,0.225681,0.361702,0.706587,0.693069,Baja
0.837803,0.548718,0.554318,0.097276,0.401752,0.832335,0.693069,Baja
0.835249,0.625641,0.545961,0.18677,0.354193,0.868263,0.742574,Baja
0.818646,0.648718,0.559889,0.319066,0.271589,0.856287,0.673267,Media
0.802043,0.658974,0.568245,0.287938,0.322904,0.802395,0.663366,Media
0.784163,0.65641,0.529248,0.249027,0.415519,0.820359,0.663366,Media
0.772669,0.6,0.629526,0.264591,0.285357,0.802395,0.673267,Media
0.750958,0.479487,0.743733,0.128405,0.436796,0.790419,0.673267,Media
0.726692,0.464103,0.83844,0.18677,0.433041,0.778443,0.673267,Baja
0.703704,0.430769,0.855153,0.167315,0.414268,0.736527,0.693069,Baja
0.692209,0.410256,0.86351,0.136187,0.470588,0.796407,0.742574,Baja
0.67433,0.448718,0.011142,0.089494,0.409262,0.808383,0.752475,Baja
0.650064,0.497436,0.066852,0.120623,0.534418,0.814371,0.732673,Baja
0.62963,0.515385,0.281337,0.120623,0.473091,0.826347,0.732673,Baja
0.615581,0.5,0.222841,0.229572,0.191489,0.796407,0.762376,Baja
0.58493,0.515385,0.203343,0.241245,0.110138,0.844311,0.752475,Baja
0.563218,0.510256,0.178273,0.140078,0.397997,0.796407,0.752475,Baja
0.546616,0.517949,0.724234,0.2607,0.142678,0.790419,0.742574,Baja
0.54917,0.502564,0.67688,0.225681,0.168961,0.814371,0.762376,Baja
0.54917,0.497436,0.623955,0.182879,0.212766,0.814371,0.752475,Baja
0.546616,0.466667,0.576602,0.159533,0.468085,0.820359,0.732673,Baja
0.553001,0.451282,0.579387,0.18677,0.496871,0.820359,0.742574,Baja
0.586207,0.474359,0.571031,0.105058,0.573217,0.862275,0.811881,Baja
0.58493,0.484615,0.557103,0.155642,0.454318,0.862275,0.811881,Baja
0.597701,0.517949,0.506964,0.18677,0.40801,0.850299,0.782178,Baja
0.610473,0.497436,0.805014,0.350195,0.270338,0.814371,0.782178,Baja
0.627075,0.564103,0.690808,0.22179,0.153942,0.844311,0.80198,Baja
0.624521,0.628205,0.571031,0.241245,0.170213,0.826347,0.782178,Baja
0.632184,0.620513,0.54039,0.350195,0.217772,0.778443,0.772277,Baja
0.63857,0.605128,0.699164,0.233463,0.16771,0.772455,0.772277,Baja
0.65645,0.574359,0.562674,0.276265,0.216521,0.832335,0.772277,Media
0.664112,0.510256,0.660167,0.237354,0.242804,0.778443,0.831683,Baja
0.662835,0.535897,0.688022,0.206226,0.290363,0.790419,0.821782,Media
0.652618,0.553846,0.559889,0.163424,0.340426,0.784431,0.831683,Media
0.662835,0.479487,0.732591,0.330739,0.302879,0.796407,0.841584,Media
0.67433,0.512821,0.710306,0.29572,0.317897,0.808383,0.80198,Media
0.690932,0.520513,0.710306,0.389105,0.235294,0.802395,0.80198,Media
0.713921,0.55641,0.688022,0.214008,0.326658,0.808383,0.80198,Baja
0.712644,0.674359,0.520891,0.287938,0.241552,0.820359,0.811881,Baja
0.673052,0.730769,0.392758,0.404669,0.186483,0.778443,0.80198,Media
0.688378,0.635897,0.615599,0.319066,0.231539,0.844311,0.782178,Media
0.713921,0.720513,0.543175,0.350195,0.257822,0.844311,0.782178,Media
0.744572,0.74359,0.626741,0.529183,0.244055,0.898204,0.782178,Moderada
0.779055,0.725641,0.623955,0.521401,0.336671,0.88024,0.772277,Moderada
0.804598,0.738462,0.612813,0.509728,0.406758,0.88024,0.772277,Moderada
0.825032,0.712821,0.604457,0.474708,0.466834,0.862275,0.772277,Moderada
0.840358,0.653846,0.649025,0.455253,0.406758,0.862275,0.772277,Moderada
0.833972,0.589744,0.710306,0.365759,0.44806,0.838323,0.772277,Media
0.842912,0.469231,0.793872,0.276265,0.42428,0.826347,0.772277,Media
0.853129,0.489744,0.754875,0.159533,0.498123,0.814371,0.762376,Media
0.837803,0.507692,0.78273,0.101167,0.480601,0.814371,0.772277,Media
0.789272,0.515385,0.267409,0.198444,0.548185,0.760479,0.782178,Media
0.733078,0.428205,0.175487,0.412451,0.286608,0.778443,0.782178,Media
0.711367,0.266667,0.030641,0.412451,0.244055,0.796407,0.772277,Media
0.734355,0.230769,0.922006,0.420233,0.20025,0.862275,0.772277,Media
0.762452,0.264103,0.869081,0.377432,0.215269,0.850299,0.782178,Media
0.753512,0.338462,0.844011,0.377432,0.187735,0.832335,0.792079,Media
0.757344,0.333333,0.818942,0.463035,0.234043,0.88024,0.782178,Media
0.759898,0.382051,0.81337,0.470817,0.246558,0.898204,0.792079,Media
0.759898,0.405128,0.768802,0.466926,0.245307,0.820359,0.792079,Media
0.754789,0.435897,0.771588,0.451362,0.24781,0.778443,0.792079,Media
0.725415,0.520513,0.78273,0.342412,0.255319,0.796407,0.772277,Media
0.675607,0.576923,0.629526,0.256809,0.2403,0.820359,0.782178,Baja
0.652618,0.448718,0.740947,0.11284,0.250313,0.802395,0.782178,Baja
0.655172,0.379487,0.066852,0.143969,0.249061,0.814371,0.772277,Media
0.653895,0.507692,0.454039,0.116732,0.356696,0.838323,0.762376,Media
0.62069,0.594872,0.576602,0.225681,0.354193,0.838323,0.772277,Media
0.577267,0.530769,0.771588,0.478599,0.225282,0.808383,0.762376,Moderada
0.565773,0.510256,0.735376,0.560311,0.295369,0.820359,0.762376,Moderada
0.54023,0.584615,0.718663,0.521401,0.428035,0.790419,0.742574,Moderada
0.527458,0.582051,0.657382,0.322957,0.519399,0.748503,0.752475,Moderada
0.537676,0.369231,0.083565,0.198444,0.610763,0.808383,0.742574,Moderada
0.59387,0.307692,0.830084,0.18677,0.549437,0.826347,0.742574,Moderada
0.637292,0.369231,0.821727,0.132296,0.509387,0.820359,0.762376,Media
0.662835,0.471795,0.835655,0.175097,0.475594,0.88024,0.792079,Media
0.671775,0.453846,0.785515,0.210117,0.387985,0.862275,0.772277,Media
0.699872,0.420513,0.908078,0.120623,0.445557,0.826347,0.772277,Media
0.726692,0.417949,0.788301,0.237354,0.306633,0.802395,0.752475,Baja
0.748404,0.507692,0.704735,0.29572,0.326658,0.808383,0.762376,Baja
0.722861,0.574359,0.662953,0.33463,0.209011,0.820359,0.762376,Media
0.692209,0.648718,0.604457,0.420233,0.186483,0.808383,0.762376,Media
0.661558,0.589744,0.707521,0.505837,0.215269,0.814371,0.762376,Media
0.673052,0.517949,0.715877,0.439689,0.256571,0.850299,0.762376,Media
0.669221,0.571795,0.690808,0.389105,0.306633,0.826347,0.762376,Media
0.643678,0.641026,0.643454,0.276265,0.356696,0.796407,0.762376,Media
0.610473,0.525641,0.643454,0.175097,0.369212,0.790419,0.762376,Media
0.633461,0.476923,0.805014,0.357977,0.234043,0.838323,0.772277,Media
0.662835,0.538462,0.75766,0.346304,0.250313,0.814371,0.772277,Media
0.681992,0.6,0.724234,0.326848,0.220275,0.814371,0.772277,Media
0.696041,0.597436,0.651811,0.357977,0.274093,0.790419,0.772277,Media
0.717752,0.607692,0.671309,0.361868,0.171464,0.820359,0.752475,Media
0.726692,0.558974,0.67688,0.299611,0.244055,0.832335,0.772277,Baja
0.734355,0.576923,0.654596,0.171206,0.201502,0.832335,0.742574,Baja
0.734355,0.576923,0.445682,0.175097,0.376721,0.766467,0.752475,Baja
0.742018,0.541026,0.64624,0.143969,0.354193,0.826347,0.80198,Baja
0.731801,0.494872,0.506964,0.077821,0.357947,0.820359,0.80198,Baja
0.716475,0.430769,0.284123,0.140078,0.554443,0.838323,0.782178,Baja
0.706258,0.38718,0.250696,0.256809,0.269086,0.844311,0.772277,Baja
0.706258,0.333333,0.075209,0.182879,0.39174,0.886228,0.80198,Baja
0.715198,0.335898,1,0.171206,0.316646,0.88024,0.80198,Baja
0.729246,0.369231,0.905292,0.14786,0.336671,0.88024,0.792079,Baja
0.756066,0.397436,0.899721,0.159533,0.332916,0.886228,0.80198,Baja
0.775223,0.438462,0.799443,0.128405,0.404255,0.91018,0.871287,Baja
0.784163,0.446154,0.763231,0.143969,0.414268,0.898204,0.861386,Baja
0.785441,0.446154,0.743733,0.175097,0.401752,0.862275,0.841584,Baja
0.790549,0.425641,0.724234,0.085603,0.459324,0.88024,0.861386,Baja
0.787995,0.412821,0.86351,0.116732,0.413016,0.916168,0.950495,Baja
0.781609,0.371795,0.913649,0.101167,0.569462,0.916168,0.910891,Baja
0.780332,0.361538,0.869081,0.190661,0.360451,0.916168,0.881188,Baja
0.794381,0.346154,0.83844,0.14786,0.337922,0.91018,0.861386,Baja
0.800766,0.369231,0.849582,0.194553,0.16771,0.928144,0.90099,Baja
0.810983,0.35641,0.880223,0.319066,0.09637,0.934132,0.891089,Baja
0.807152,0.333333,0.860724,0.252918,0.098874,0.898204,0.851485,Baja
0.809706,0.420513,0.846797,0.256809,0.06383,0.898204,0.851485,Baja
0.793103,0.466667,0.846797,0.249027,0.108886,0.916168,0.861386,Baja
0.775223,0.494872,0.799443,0.143969,0.138924,0.91018,0.871287,Baja
0.748404,0.548718,0.587744,0.101167,0.241552,0.886228,0.861386,Baja
0.744572,0.546154,0.54039,0.178988,0.230288,0.904192,0.881188,Baja
0.736909,0.558974,0.54039,0.206226,0.146433,0.928144,0.90099,Baja
0.729246,0.561538,0.727019,0.175097,0.121402,0.886228,0.90099,Baja
0.701149,0.594872,0.504178,0.062257,0.418023,0.862275,0.90099,Baja
0.681992,0.558974,0.348189,0.178988,0.377972,0.874251,0.90099,Media
0.659004,0.6,0.392758,0.194553,0.435544,0.88024,0.910891,Baja
0.652618,0.553846,0.721448,0.315175,0.158949,0.88024,0.90099,Baja
0.643678,0.587179,0.715877,0.225681,0.267835,0.838323,0.891089,Baja
0.625798,0.55641,0.688022,0.151751,0.234043,0.868263,0.881188,Baja
0.616858,0.502564,0.562674,0.046693,0.277847,0.922156,0.920792,Baja
0.606641,0.389744,0.119777,0.128405,0.297872,0.898204,0.920792,Baja
0.613027,0.328205,0.022284,0.22179,0.232791,0.892216,0.891089,Baja
0.628352,0.241026,0.019499,0.29572,0.153942,0.922156,0.891089,Baja
0.64751,0.289744,0.041783,0.303502,0.217772,0.94012,0.90099,Baja
0.666667,0.315385,0.986072,0.194553,0.162703,0.958084,0.90099,Baja
0.687101,0.371795,0.935933,0.163424,0.26408,0.916168,0.90099,Baja
0.688378,0.420513,0.827298,0.062257,0.216521,0.916168,0.90099,Baja
0.706258,0.430769,0.768802,0.151751,0.48811,0.952096,1,Baja
0.706258,0.466667,0.774373,0.124514,0.305382,0.916168,0.950495,Baja
0.692209,0.561538,0.623955,0.2607,0.105131,0.862275,0.940594,Baja
0.664112,0.689744,0.543175,0.385214,0.060075,0.898204,0.90099,Media
0.652618,0.676923,0.562674,0.431907,0.196496,0.898204,0.920792,Baja
0.639847,0.551282,0.699164,0.299611,0.176471,0.892216,0.891089,Baja
0.642401,0.435897,0.743733,0.29572,0.165207,0.886228,0.891089,Media
0.664112,0.412821,0.771588,0.326848,0.221527,0.898204,0.90099,Media
0.666667,0.512821,0.70195,0.373541,0.279099,0.892216,0.90099,Media
0.63857,0.561538,0.649025,0.272374,0.274093,0.832335,0.910891,Media
0.62963,0.45641,0.860724,0.198444,0.449312,0.856287,0.920792,Baja
0.637292,0.497436,0.707521,0.233463,0.261577,0.904192,0.910891,Baja
0.64751,0.574359,0.64624,0.198444,0.309136,0.856287,0.930693,Baja
0.621967,0.589744,0.562674,0.163424,0.244055,0.874251,0.910891,Baja
0.623244,0.402564,0.97493,0.225681,0.362954,0.862275,0.920792,Media
0.678161,0.328205,0.874652,0.350195,0.216521,0.928144,0.910891,Baja
0.743295,0.341026,0.852368,0.416342,0.146433,0.952096,0.930693,Media
0.779055,0.415385,0.754875,0.342412,0.260325,0.94012,0.920792,Media
0.794381,0.417949,0.777159,0.354086,0.211514,0.91018,0.910891,Media
0.810983,0.45641,0.760446,0.249027,0.325407,0.904192,0.910891,Baja
