@relation 'AlturaOla-Test-weka.filters.unsupervised.attribute.Remove-R8,11-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute DPD numeric
@attribute APD numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
278.899994,100180,99,-12.599998,3.900002,106,10.7,10,5.36,Moderada
279.700012,99670,90,-17.200001,3.800003,106,13.3,6.67,5.43,MuyAlta
279,99080,99,-13.899997,8.4,105,13.9,8.33,6.72,MuyAlta
279.499969,98940,89,-9.699999,12.400002,134,14.5,10,6.73,MuyAlta
278.599976,98740,97,-9.199999,9.400002,131,10.7,11.43,7.6,Moderada
279.200012,98440,91,-6.2,2.700001,107,8.6,10.81,7.17,Moderada
278.699982,98280,97,-1,-0.499998,85,4.4,9.09,7.06,Moderada
278.200012,98390,94,2.300002,1.800002,294,2.6,10,7.15,Moderada
277.700012,98770,94,1.000002,6.300002,194,8.5,10,6.7,Moderada
278.5,99100,83,-4.5,4.2,115,5.4,10,6.95,Moderada
279.100006,99190,83,-8.099998,1,108,7.3,12.9,8.46,Moderada
278.399994,99270,89,-5.5,-2.2,98,5.2,12.9,8.66,Moderada
277.899994,99190,92,-4.6,-0.1,143,5.4,12.9,8.31,Moderada
277.799988,99060,85,-4.1,0.800002,97,2.9,10,8.11,Moderada
277.700012,99120,81,-2.9,4.9,150,6.1,10.81,7.69,Moderada
277.599976,99140,90,-0.799998,6.000001,131,5.8,10.81,7.6,Media
277.499969,99090,83,0.700002,5.800002,155,6,10,6.85,Media
277.899994,99320,82,-0.499998,3.4,134,4.6,7.14,5.99,Media
278.599976,99560,77,2.6,3.1,156,2.4,19.05,7.57,Moderada
277.399963,99800,82,-1.399998,0.600003,66,2.3,16,8.79,Media
276.699982,100290,95,-1.7,-3.799999,21,4.4,14.81,8.06,Media
277.799988,100870,78,-4.499997,-3.199998,57,4.8,13.79,8.04,Media
278.399963,101480,76,-2.199997,-4.7,32,5,13.79,8.34,Media
278.200012,101940,83,-0.7,-4.699998,13,2.8,10,8.77,Media
278.200012,102220,94,2.100002,-1.7,289,2,12.12,8.72,Media
278.399994,102280,90,5.200002,-0.6,253,4.7,11.43,7.17,Media
278.499969,102230,85,7.700003,-2,296,7.7,10,5.73,Media
277.600006,101920,87,6.000003,-0.2,289,6.8,10,5.94,Media
277.399994,101570,88,3.600002,0.000002,339,0.9,10,6.09,Baja
278.199982,101210,84,0.6,2.300002,121,3.3,9.09,6.32,Baja
277.899963,100930,93,-2.299999,2.700001,121,4.7,9.09,5.7,Media
277.899963,100850,91,-5.299998,2.200001,129,5,13.79,7.6,Media
277.700012,100860,94,-2.899998,3.000001,172,2.9,12.12,7.76,Media
277.799988,101040,96,-1.999998,4.600001,225,3.3,12.12,8.97,Media
278.100006,101050,92,0.200002,5,177,5.1,12.9,7.76,Media
278,100970,94,-0.7,6.7,172,7.8,10.81,6.52,Media
277.599976,100660,93,0.000002,9.800001,175,9.4,11.43,5.9,Media
277.999969,100440,92,-1.2,11.4,183,7.2,11.43,6.09,Moderada
277.999969,100020,99,-0.499998,12.900002,171,10.9,6.67,5.66,Moderada
278.5,99530,95,0.100002,7.3,152,6,10,6.63,Moderada
277.799988,99500,97,10.7,4.000003,258,10.9,11.43,6.85,Moderada
278.299988,99940,73,13.300001,6.4,243,12.4,10.81,6.36,Moderada
278.100006,100350,79,8.700002,8,238,11.5,12.9,6.87,Moderada
278.099976,100580,87,3.800002,8.000002,226,9.1,8.33,6.5,Moderada
277.199982,100610,95,2.600002,8.400002,207,7.5,9.09,7.02,Moderada
277.5,100640,89,0.2,7.1,218,6.7,12.9,6.94,Moderada
277.399994,100590,88,0.200002,7.500001,206,4.6,10.81,7.28,Media
277.700012,100620,87,1.900002,6.100001,192,3.6,11.43,6.95,Moderada
277.499969,100840,95,3.300002,4.9,194,4.9,11.43,8.13,Media
278,101260,88,2.900002,6.7,208,6.7,12.9,7,Media
278.299988,101380,89,-3.399998,8.600001,177,7.4,12.12,6.63,Moderada
278.699982,100910,94,-8.4,14.100001,139,11.3,10,5.61,Moderada
278.899994,100660,89,-3.899998,13.600001,151,12.3,7.69,5.75,Moderada
279.399994,100470,91,-2.1,11.1,160,8.6,8.33,6.22,Moderada
278.999969,100290,88,-3.6,8.500002,170,7,10,6.73,Moderada
279,100210,95,0.900002,7.800002,177,4.5,10,7.24,MuyAlta
278.600006,100500,94,1.900002,10.2,186,8.7,10.81,8.32,MuyAlta
278.999969,100970,85,3.1,9.4,193,9.6,10,7.52,Moderada
278.100006,101400,95,6.4,8.500002,200,7.7,10.81,7.93,Moderada
278.599976,101960,83,8.100001,4.900002,256,9.3,11.43,7.08,Moderada
277.5,102320,94,2.700001,6.300002,223,7,10,7.3,Moderada
277.700012,102380,92,1.500002,12,194,10,10.81,6.22,Moderada
278,102270,99,5.7,13.8,199,12.3,9.09,6.1,MuyAlta
279,102340,96,4.900002,9.900002,212,11.1,9.09,7,MuyAlta
278.399963,102390,99,3.500003,4.900002,252,4.1,11.43,8.12,Moderada
278.399994,102530,97,0.5,2.5,183,0.4,12.12,7.66,Moderada
278.799988,102510,93,-1.2,-0.099998,42,3.1,12.12,8.67,Moderada
278.199982,102370,97,-0.899998,-1.4,13,3.8,12.9,8.69,Moderada
278,102270,98,2.600002,-1.299999,336,4.3,12.9,8.7,Moderada
278.100006,102420,86,2.9,-3.8,321,5.9,11.43,8.15,Moderada
278.799988,102520,80,0.9,-4.099998,309,5.4,13.79,8.89,Moderada
278.100006,102550,75,1.2,-4.999999,312,3.4,12.9,9.4,Media
277.299988,102470,71,1.400002,-5.099998,304,4.3,13.79,8.42,Media
277.499969,102500,60,4.400002,-2.999999,287,6,10.81,8.73,Media
277.700012,102310,70,7.9,1.7,246,9.1,11.43,5.05,Media
278.399994,102220,81,10.000002,3.100002,253,9.8,10.81,5.64,Media
278.200012,102200,94,9.5,0.1,270,9.5,7.69,5.65,Media
278.100006,102300,87,6.5,1.2,272,8.1,9.09,6.13,Media
278.399963,102260,89,6.400002,5.400002,230,7.3,9.09,5.77,Media
278.600006,102060,92,5.900002,8.500002,217,7.8,10,5.96,Moderada
277.899994,101900,100,5.800003,5.5,232,7.6,10,6.19,Moderada
278.399994,101800,94,5.300002,2.000001,264,3.1,10,7.35,Moderada
279,101870,93,4.4,2.400002,245,5,11.43,7.8,Moderada
278.799988,101840,93,3.800002,4,219,5.6,10.81,7.62,Media
277.999969,101810,100,4.8,3.400002,205,6.3,10.81,6.19,Media
278.399994,102050,97,5.1,0.400002,275,6.4,10.81,6.57,Media
278.299988,102340,97,7.300002,1.3,264,4.6,9.09,6.08,Media
278.399994,102250,100,6.500001,4.1,237,6.4,9.09,6.8,Media
279.299988,101950,91,9.600001,4.5,245,8.4,7.69,5.25,Media
279.299988,101970,96,9.900002,3.100002,262,8.5,5.88,5.15,Media
278.499969,102040,88,7.000001,-0.999998,280,7,7.14,5.41,Media
277.299988,102000,94,4.5,-1,293,6.8,6.25,5.55,Media
278.399994,102010,82,2.300002,1.300002,263,3.7,10,6.18,Media
278.700012,101930,80,-0.2,2.000001,225,1.8,10.81,6.46,Media
278.799988,101590,87,-3.299999,3.800002,140,4.2,11.43,6.9,Media
278.5,101270,98,-1.7,5.5,180,5.9,9.09,5.87,Baja
279,101110,95,3.600002,8.2,182,8.4,10.81,5.17,Media
278.899994,101070,94,4.1,8.600001,199,9.6,10,5.42,Media
278.899963,101090,97,1.6,6.400002,211,4.3,5.88,5.49,Media
278.799988,100980,100,-0.8,9.500003,175,9.3,9.09,5.27,Media
279.899994,101020,95,-1.499998,11.5,167,9.7,5.56,4.99,Media
278.899963,101060,100,-0.099998,13,186,9.1,8.33,5.71,Media
279.399994,101060,100,0.700002,10.1,197,9.1,8.33,5.37,Moderada
278.899963,101110,100,-0.899997,12,178,9.6,6.25,6.03,Moderada
280,101260,92,4.1,11.2,189,10.1,10.81,5.89,Moderada
279.5,101800,94,6.600003,2.600003,286,5.5,11.43,6.85,Media
279.099976,102120,92,0.3,-1.299999,351,1.1,10.81,6.86,Moderada
278.5,102220,98,-3.499997,-2.699998,55,3.4,10.81,7.68,Media
278.600006,102240,99,-6.4,-0.699997,67,7,10.81,6.57,Media
279.200012,102200,95,-5.299998,-0.099998,76,5.4,10,6.52,Baja
279.200012,101950,100,-6.699998,1.9,94,7.5,10,5.63,Baja
279.5,101950,100,-0.699997,5.2,168,5.4,9.09,5.5,Baja
279.200012,102090,98,-0.399998,5.3,176,4.5,9.09,5.46,Baja
279.199982,102150,95,-1.1,3.3,166,5.4,10,5.27,Baja
279.099976,102010,99,-3.899998,4.200002,158,5.3,9.09,5.11,Baja
279,101800,100,-4.999999,2.8,126,5.8,10,4.51,Baja
280,101460,92,-7.399999,2.400002,112,7.9,9.09,4.04,Baja
280.099976,101100,94,-5.999999,2.6,101,4.2,4.55,4.4,Baja
280.200012,100610,97,-5.2,2.700001,118,6.8,12.9,4.55,Media
279.899994,100240,100,-4.799998,-0.299997,77,5.5,12.9,6.83,Media
280.100006,100310,100,1.6,1.900002,70,1,12.12,7.33,Moderada
280.399994,100650,92,6.200002,0.1,249,3.6,16,9.7,Moderada
279.399994,100930,91,4.900002,1.800002,287,4.8,13.79,9.23,Moderada
278.799988,101010,99,-1.999998,6.600001,225,4.4,13.79,8.46,Moderada
279.200012,101040,98,-5.599997,10.800001,152,9.4,12.9,7.06,Media
279.700012,101140,96,-5.5,12.400002,147,11.7,5.88,5.01,Moderada
281.100006,100820,91,-0.7,15.6,164,12.5,7.14,5.83,Moderada
280.600006,101590,91,6.600001,6.7,235,8.9,9.09,6.59,Moderada
279.799988,102100,92,2.200001,5,213,4.4,12.12,7.73,Moderada
280,102280,95,0.100002,5.500001,163,4.5,12.12,7.87,Moderada
279.399994,102270,100,-0.6,2.000001,130,0.2,12.12,8.08,Moderada
278.899994,102540,100,0.700002,-0.599998,318,2.2,11.43,8.36,Moderada
279.299988,102520,97,-4.299998,-0.3,82,4.2,12.9,8.07,Media
280.100006,102260,95,-8.399999,-1.6,74,9.3,11.43,5.81,Media
279.700012,101550,100,-7.799998,7.9,159,6.9,10.81,6.23,Media
280.399994,100760,100,-4.299998,14.700003,159,11.6,5.56,5.42,Moderada
280.299988,100480,92,4.000001,18.4,165,14.2,7.69,5.67,MuyAlta
279.799988,100680,86,11.100001,8.2,216,11.8,12.12,7.76,Moderada
279.499969,101320,88,13.200002,2.8,260,13.7,10.81,6.57,MuyAlta
278.799988,101820,94,10.700002,2.5,260,12.4,10,6.55,Moderada
279.100006,102060,78,8.2,3.3,256,8.8,8.33,6.59,Media
279.299988,102280,68,6.500003,3.100002,253,7.5,8.33,5.57,Media
279.199982,102250,78,4.5,3.100002,260,5.7,7.14,5.43,Media
278.499969,102260,90,2.800002,2.1,254,3.1,7.69,5.37,Baja
278.899963,102300,83,0.400002,2.400002,237,3.4,6.25,5.37,Baja
279.399994,102380,81,-0.399998,2.6,202,2.7,6.67,5.55,Baja
279.100006,102350,79,-2.199998,3.700001,193,4,7.69,5.32,Baja
279,102410,80,-2.599998,3.000001,155,4.4,5.26,4.52,Baja
279.899994,102510,75,-4.2,6.300003,157,7,5.88,4.17,Media
280.200012,102620,79,-2.599998,6.600001,165,7.3,7.69,5.38,Media
280,102590,79,-2.8,6.700002,151,6.8,7.69,5.58,Baja
279.799988,102550,84,-2.299999,6.000003,177,6.5,8.33,4.87,Baja
279.700012,102460,79,-3.799999,4.6,165,5.7,6.67,5.13,Baja
280,102270,73,-5.799998,3.7,148,3,5.88,4.8,Baja
279.600006,101970,77,-4.9,1.9,97,3.4,6.67,5.34,Media
280,101590,84,-5.2,3.200001,117,3.3,9.09,7.99,Moderada
279.799988,101290,88,-5.499999,7.2,137,5.6,11.43,8.97,Media
280.399963,101080,92,-5.5,12.7,138,9.7,10,6.14,Moderada
280.5,101220,97,-0.399998,11.2,176,9.7,10.81,6.12,Media
279.899963,101360,99,-1.799999,7.100001,159,7.7,10,6.35,Media
279.799988,101270,93,-4.5,4.800002,161,5.5,9.09,5.99,Baja
280.999969,100940,88,-6.099998,5.200002,129,5.5,9.09,5.45,Baja
280.499969,100610,94,-5.8,5.6,123,6.6,10,5.27,Media
280.799988,100220,95,-5.1,5.500001,114,8.7,8.33,4.86,Media
280.299988,100000,92,0.3,9.200002,143,7.9,8.33,4.87,Media
279.600006,99790,94,-3.5,10.500002,155,10.1,7.14,5.05,Moderada
280.299988,99200,95,-4.599998,13.4,164,11.5,7.14,5.55,Moderada
279.799988,99420,90,0.800003,8.600001,160,5.8,7.69,6.13,Media
280.100006,99410,78,-0.1,8.500002,152,6.6,7.69,6.13,Media
279.899994,99520,83,0.1,11.8,167,8.8,9.09,6.02,Moderada
280.5,99670,85,-0.399998,10.4,163,10.3,9.09,6.02,Moderada
279.899994,100000,91,2.300003,9.9,201,7.6,10,6.58,Moderada
280.700012,100410,86,1,7.5,167,6.6,8.33,6.71,Moderada
280.399963,100740,93,1.000002,9.100001,169,6.9,11.43,6.81,Media
280.299988,100950,91,0.6,8.500002,179,6.9,10,6.42,Media
279.799988,100940,92,0.300002,7.300003,180,6.6,10,6.25,Media
280,100950,89,-0.099998,5.400003,183,6.9,10,5.93,Media
280.700012,101000,85,1,5.400002,177,4.6,9.09,6.2,Baja
280.200012,100910,89,1.9,6.600003,199,5.8,8.33,5.87,Baja
279.399963,100770,97,-0.1,7.400003,173,6.1,9.09,5.54,Media
279.999969,100630,92,-3.2,8.100001,147,9.1,5.26,4.53,Media
280.600006,100620,89,3.9,5.8,242,5.2,6.25,5.33,Media
279.899994,100730,83,7.900002,6.100001,222,7.2,6.67,5.15,Media
279.499969,100890,90,7.6,5,224,5.7,8.33,5.45,Media
279.799988,100850,88,7.3,6.8,217,7,6.67,5.24,Media
279.799988,100830,85,1.800002,6.900003,191,6.4,7.69,5.36,Media
279.700012,100250,90,-8.499998,5.1,139,6.5,7.14,5.45,Media
280.600006,99520,95,-8.499998,-0.199998,92,11.6,5.26,5.06,Moderada
280.399963,99320,98,-0.4,-2.8,51,12,8.33,5.59,Moderada
281.600006,99270,84,10.300001,0.800002,323,5.2,9.09,6.76,Moderada
280.799988,99640,87,12.400002,1.300002,296,9.5,10,6.33,Moderada
279.799988,100080,91,12.2,2.700001,279,7.2,10,6.21,Moderada
280,100450,88,11.600001,1.600002,271,8.8,10,5.93,Moderada
280.299988,100720,84,13.900002,2.400002,269,11.1,7.14,5.62,Moderada
280.299988,100920,90,14.100001,4.600001,260,12.1,7.14,5.79,Media
279.700012,101240,97,12.200002,1.7,283,9.9,6.25,5.23,Media
280.799988,101620,87,8.200002,-2.499999,308,8.1,5.88,5,Media
280.200012,101910,95,6.900002,-2.4,302,6.8,9.09,6.04,Media
280.199982,102170,93,5.500001,-1.4,283,5.9,8.33,6.13,Media
279.099976,102270,98,4.1,-0.299997,286,3.8,8.33,5.83,Media
279.699982,102180,89,1.5,3.9,224,5.4,8.33,6.01,Baja
279.899963,102000,91,-0.299998,5.300002,227,5.3,8.33,5.39,Baja
279.799988,101650,95,-3.1,5.800002,151,5.4,7.14,5.37,Baja
279.299988,101490,98,-4.699998,3.7,140,6.4,6.67,4.53,Baja
280.5,101490,92,-3.999999,3.6,128,6.6,7.14,5,Media
281.200012,101430,91,-3.1,3.2,136,6.6,10.81,6.86,Media
280.700012,101190,92,-2.9,4.2,126,7.9,11.43,7.07,Media
280.100006,100910,97,-2.4,3.5,123,7.3,11.43,6.22,Media
280.499969,100760,92,-2.9,2.7,123,6.8,11.43,6.69,Media
280.899994,100600,87,-1.799999,3.100002,151,5.7,10,6.43,Baja
280.299988,100450,93,-2.7,1.000003,106,2.2,10,6.48,Baja
280.099976,100400,93,-3.799997,-2.399998,54,6.7,9.09,5.15,Media
281.299988,100540,83,-5.399999,-2.599998,75,8.5,5.26,4.72,Baja
281.499969,100870,85,-2.6,-4.799998,43,6.2,9.09,4.71,Baja
281.100006,101110,88,-0.099997,-4.7,8,6.2,8.33,4.71,Baja
280.799988,101310,89,-0.099998,-5.1,9,6.3,6.67,4.78,Baja
281.5,101540,85,0.000002,-4.399999,351,7.5,7.14,4.62,Baja
281.499969,101580,84,-2.099998,-0.399998,122,6.4,7.69,5.32,Baja
280.799988,101520,89,-2.899998,0.200002,103,7.2,5.88,4.78,Baja
280.899994,101520,83,-2.499999,-2.099998,69,6.2,8.33,4.5,Baja
281.399994,101550,83,-2.599998,-3.399997,51,3.8,7.69,5.18,Baja
281.700012,101540,77,-1.599998,-4.5,38,3.9,8.33,4.77,Baja
281.399994,101490,79,-1.099998,-3.899998,8,2.1,7.69,5.6,Baja
280.600006,101260,84,-2.499999,-2.1,57,1.6,16,5.54,Baja
281.099976,101110,79,-1.499998,-2.699998,38,4.1,16,6,Baja
281.299988,101060,78,-3,-3.4,50,4.6,7.14,4.09,Baja
281.299988,100820,74,-4.099997,-0.9,48,4.7,16,5.56,Baja
281.200012,100550,76,-5.899999,-2.4,56,6.5,8.33,5.15,Baja
281.799988,100290,76,-6.699998,-3.1,83,5.9,12.9,5.14,Media
283.100006,100170,73,-7.399999,-4.9,70,6.5,10,5.36,Media
281.899963,99910,85,-7.099998,-5.199997,75,8.4,9.09,5.52,Media
281.399963,99780,91,-3.699998,-7.399999,27,7.8,7.69,5.76,Media
282.399963,99460,89,-3.399998,-5.8,36,9.4,9.09,5.78,Media
281.699982,99480,88,-4.999999,0.100002,79,6.3,9.09,5.66,Media
281.200012,99450,93,-5,5.100001,136,10.4,5.88,4.93,Media
280.299988,99620,92,-5.599998,4.400003,109,7.5,7.14,5.43,Media
281.399963,99730,78,-7.299998,2.8,98,7.6,11.43,5.3,Media
281.399994,99960,78,-6.899999,0.9,80,6.8,6.67,5.26,Media
281.399963,100050,79,-5.8,-2.499999,62,7.2,16,5.01,Baja
281.099976,100280,81,-4.099998,-5.199998,57,6.6,6.25,4.68,Baja
282.499969,100560,74,-5.999999,-2.9,85,7.8,4.55,4.71,Media
282.700012,100950,78,-5.299998,-4.299998,66,5.9,5.56,4.93,Baja
281.999969,101250,86,-2.6,-2.899997,42,3.2,7.14,4.98,Baja
281.299988,101360,90,-1.7,-3.099998,31,2.6,6.67,5.85,Baja
281.699982,101500,84,-1.8,-1.799999,341,0.5,7.14,5.9,Baja
282,101540,85,1.200001,-0.999998,284,3.8,14.81,6.58,Baja
281.499969,101620,87,2.400002,-1.3,297,4.7,7.14,4.84,Baja
280.700012,101640,96,5.500001,0.600002,271,6.6,7.14,3.99,Baja
281.899994,101710,85,5.600001,0.500002,289,7.2,5.26,4.44,Baja
281.799988,101790,78,3.500003,1.400002,259,6.1,6.67,4.75,Baja
281.299988,101670,82,2.400002,2.8,254,5.6,5.88,4.75,Baja
281.099976,101670,75,-3.1,3.500001,202,3.9,10.81,6.47,Media
281.899994,101510,77,-5.8,6.800002,158,6.3,9.09,5.85,Media
282.299988,101400,83,-7.7,6.7,130,7.3,10,5.47,Media
282.499969,101020,82,-12.499997,3.300002,110,8.9,8.33,5.25,Media
282.100006,100780,92,-11.7,1.500002,119,8.7,8.33,5.74,Moderada
282.600006,100870,91,-10.599998,-3.6,86,7.1,7.69,5.77,Media
282.299988,100990,99,-7.4,-6.7,54,6.7,8.33,5.95,Media
282.5,100990,90,-3.499999,-8.7,26,5.9,7.69,6.07,Moderada
282,101150,92,1.5,-9.4,354,6.7,10,6.76,Media
282.299988,101460,85,2.900002,-6.5,331,6.3,9.09,5.67,Media
282.600006,101640,80,6.700002,-3.1,294,6.9,8.33,5.7,Media
282.299988,101740,85,5.700002,0.1,280,7.8,5,5.48,Media
281.799988,101840,92,7.500001,2.700001,269,8.3,6.25,5.09,Media
282.5,102030,88,6.7,1.600002,268,8.2,5.88,5.03,Baja
282.600006,102170,87,3.8,1.800002,271,5.3,6.25,5.08,Baja
282.299988,102360,91,0.700002,3.300002,259,4.6,13.79,5.74,Baja
281.799988,102400,95,-1.299999,6.000001,202,4.7,7.69,5.72,Baja
282.099976,102420,97,-4.799998,10.400002,163,7,6.67,4.21,Baja
282.699982,102290,97,-3.099998,11.6,175,9.7,5,4.4,Media
283.099976,101990,99,-1.599998,12.6,169,9.2,6.67,4.99,Media
282.899994,101780,100,1.6,12.5,182,10.3,14.81,5.23,Moderada
283.299988,101680,98,3.1,9.5,201,8.4,13.79,7.19,Moderada
283,101850,99,4.7,7.700002,216,6.5,11.43,7.26,Moderada
282.600006,101880,100,3.3,6.800002,207,7.2,12.9,8.6,Moderada
282.899994,101780,97,1.400002,8.6,164,7.6,12.9,7.96,Moderada
282.499969,101900,100,2.800002,9.4,196,7.5,12.12,7.23,Moderada
283.5,101940,95,2.200001,9.700002,181,7.4,12.9,7.32,Moderada
283.299988,101750,95,-2.8,11.500003,166,8.5,10.81,7.07,Moderada
284.200012,101590,89,-3.1,14.600001,158,11,10.81,5.74,Moderada
283.100006,101760,96,-1,12.000002,176,10.1,10,6.82,MuyAlta
282.5,101770,100,-1.999998,10.100001,168,7.9,12.12,7.79,Moderada
282.399994,101680,100,-0.799998,7.6,173,7.8,11.43,7.63,Moderada
282.299988,101750,99,2.2,4.7,193,5.5,11.43,7.76,Media
281.899963,101950,100,0.4,4.100001,220,3.3,12.12,8.03,Moderada
282,101910,97,-0.899997,3.7,161,2.6,12.12,7.79,Media
281.600006,101810,98,-2.099998,1.7,181,2.4,11.43,7.9,Media
282.200012,101540,96,-3.899998,3.3,129,3.8,10.81,7.59,Media
282.499969,101370,93,-3.6,5.200002,144,4.4,10.81,7.35,Media
282.200012,101170,94,-3.299999,6.700002,160,5.9,10,6.77,Baja
282.799988,100940,94,-3.099998,7.800002,142,5.7,9.09,5.44,Media
282.399994,100930,98,1,8.200002,156,9.8,5,4.64,Media
282.799988,101220,92,7.600001,6.900002,227,7.8,7.69,5.39,Media
282.5,101750,83,8.4,3.700001,255,7.3,7.69,5.98,Media
282.200012,101960,82,6.600001,1.500002,266,6.4,7.69,5.36,Media
281.899963,102210,79,5.6,0.900002,264,5.2,7.14,5.23,Baja
282,102400,77,2.800002,2.200001,247,4,6.25,5.21,Baja
282.699982,102550,75,1.9,1.600003,240,3.4,5.88,5.27,Baja
282.599976,102340,75,-1.5,2.600002,214,2.8,12.9,5.64,Baja
281.799988,102090,78,-4.799997,2.3,98,3.5,6.25,5.77,Baja
281.899994,101720,84,-10.099998,-0.399997,65,5.8,12.12,5.33,Baja
282.299988,101510,89,-11.199999,-2.5,93,5.6,3.57,3.61,Baja
282.600006,101210,91,-9.799998,-5.699998,54,7.5,4.76,4.1,Media
282.299988,101200,92,-5.199998,-6.599998,46,8.8,9.09,5.4,Media
282.999969,101340,88,-1.699998,-6.999999,23,6.7,10,5.97,Media
283.399994,101630,86,2.1,-5.599998,351,5.3,7.14,5.29,Baja
283.200012,101630,85,4.200002,-3.899998,330,4.9,7.14,4.75,Baja
282,101800,90,7.300003,-1.899997,282,5.3,5.88,4.25,Baja
282.200012,101830,88,7.900002,1.100002,263,6.6,4.76,4.1,Baja
282.399994,102080,87,7.6,2.6,258,8,5.56,4.3,Baja
282.799988,101990,85,3.700001,5.900002,228,4.8,5.88,4.85,Baja
281.999969,101980,93,1.8,6.400002,220,4.9,6.25,4.55,Baja
283.099976,101780,90,-3.199998,7.2,177,4.8,6.25,4.49,Baja
283.399994,101800,94,-4.499999,7.000001,156,6.8,5.88,4.12,Media
283.399963,101540,97,-5.699998,7.000001,135,8.7,6.67,4.6,Media
282.499969,101400,100,-3.9,5.1,146,7.6,10,6.42,Media
283.399963,101340,97,-4.899999,3.500001,133,6.9,10,6.64,Media
283.299988,101200,98,-3.799999,3.800002,132,6.2,10,6.61,Media
283.399994,100920,98,-2.899998,5.2,125,7.1,10,6.47,Media
282.699982,100800,100,1.000002,4.200003,132,4.6,10,6.84,Media
283.600006,100820,92,4.1,1.8,221,3.5,10,6.23,Baja
283.600006,100970,89,6.800002,1.2,261,4.9,8.33,6.47,Media
283.5,101100,88,9.300001,-0.299998,288,6,9.09,5.54,Media
282.700012,101290,91,10.800003,-0.399998,268,8,9.09,4.91,Media
282.899994,101500,84,7.3,2.3,240,7.4,8.33,5.02,Media
283.200012,101550,81,6.500001,3.900002,228,5.5,7.69,5.01,Baja
282.799988,101580,88,5.5,3.200001,260,5.4,7.69,4.71,Baja
283,101730,86,5.8,3.300003,240,5.1,7.69,5.18,Baja
283.5,101780,88,5.100001,3.300002,248,6.4,7.14,4.94,Baja
284.100006,101860,86,4.200002,4.000001,215,4.8,7.69,5.74,Baja
283.299988,101850,94,6.500001,2.000001,237,4.2,7.14,5.27,Baja
282.700012,102110,93,4.8,-1.499997,313,4.5,7.69,6.12,Baja
283.899994,102570,85,4.700002,-3.3,327,3.8,7.14,5.99,Baja
284.5,102930,82,6.1,-1.8,295,6.4,7.69,5.48,Baja
283.899994,103070,83,5,-0.4,275,4.8,14.81,5.63,Baja
282.899994,103160,86,4.100001,0.6,261,5,7.14,5.06,Baja
283.299988,103360,76,2.8,0.300002,246,3,14.81,5.38,Baja
283.700012,103340,74,2.100003,-0.2,278,4.3,14.81,5.42,Baja
283.299988,103270,79,0.900002,-3.799999,297,4.2,14.81,5.73,Baja
283,103160,88,4.200002,-6.299998,300,6.9,14.81,4.42,Baja
283.399994,103060,90,4.000001,-7.299997,322,7.4,5.26,4.2,Baja
283.600006,103010,92,6,-8.799997,328,6.9,5,4.38,Baja
283.899963,102910,92,5.600001,-7.9,327,7.4,5.56,4.41,Baja
283.799988,102830,94,6.400002,-6,313,7.3,6.25,4.58,Baja
283.600006,102760,92,6.100001,-3.999999,315,6,6.67,4.92,Baja
283.699982,102500,88,4.800003,-3.499999,319,5.1,6.67,4.55,Baja
283.599976,102210,88,4.5,-3.699998,310,6.1,6.67,4.74,Baja
283.5,102060,97,3.400002,-2.299999,305,5.4,6.25,4.42,Baja
283.399994,101810,96,2,1.000002,281,2.7,6.25,4.68,Baja
283.799988,101730,88,2.700001,0.500002,213,2.7,5.56,4.71,Baja
283.700012,101570,89,-0.199998,-0.2,108,1.3,16,5.39,Baja
284.100006,101520,87,-0.699998,-0.799997,68,2.1,6.25,5.75,Baja
284.200012,101470,90,-2.5,-0.8,71,4.4,6.25,4.55,Baja
284,101510,86,-0.699998,-1.499998,61,3.9,5.88,4.41,Baja
283.799988,101600,85,-2.1,-0.2,95,3.1,16,5.37,Baja
283.100006,101720,88,-1.5,1.3,107,2.8,7.14,4.86,Baja
283.899994,101780,81,-2.899998,0.800002,107,4.1,6.25,5.75,Baja
284.899994,101840,71,-4.999999,1.400002,83,4.4,7.14,4.71,Baja
285.200012,101790,68,-4.899999,2.200001,99,6,6.25,4.59,Baja
284.399963,101870,79,-3.199998,4.4,145,5.4,14.81,4.43,Baja
285.100006,101750,83,-2.899998,6.8,140,6.1,14.81,4.43,Baja
285.200012,101710,88,-0.799998,9.3,156,7.8,13.79,4.46,Baja
284.200012,101450,98,1.100002,10.4,182,8.1,13.79,4.66,Media
284,101340,96,2.500001,11.1,185,9.4,5,4.69,Media
284.600006,101260,91,2.2,11.400002,193,9.8,6.67,5.2,Media
284.299988,101280,92,1.6,11,192,9.9,6.25,5.8,Media
284.399994,101120,94,2.500001,9.700003,188,9.5,6.67,5.35,Media
284.299988,101110,92,7.1,9.800003,213,9.4,9.09,5.84,Moderada
284.100006,101320,90,9.5,7.8,217,8.7,10,6.25,Moderada
284.299988,101770,87,10.800001,6,244,8.7,9.09,6.24,Moderada
283.700012,102000,87,9.000002,5.9,239,8.6,10,6.36,Moderada
283.5,102200,89,9.400002,5.300002,258,8.7,8.33,5.77,Media
