@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
4.149988,98990,82,8.500003,-9.399999,342,12.8,15.2,9.09,6.47,100873.990895,3.4,-266.65,-275.35,Moderada
3.249994,99580,75,4.800002,-4.8,298,6.4,8.8,10.81,6.63,100873.990895,3,-266.55,-276.45,Moderada
4.149988,99740,74,1.200001,-3.599998,342,2.4,4.5,11.43,7.66,100873.990895,3,-266.65,-277.05,Moderada
3.549982,99650,75,5.400002,-4.199998,318,9.4,11.7,10.81,6.78,100873.990895,1.3,-266.65,-273.45,Moderada
0.949976,100100,76,14.500002,-0.2,257,12.8,16.1,11.43,6.87,100873.990895,1.2,-266.65,-275.85,Moderada
-0.150031,100500,71,9.100003,2.4,226,8.8,11.9,7.69,6.5,100873.990895,-0.9,-266.75,-276.05,Moderada
0.549982,100580,68,10.300001,3.600002,243,10.8,13,10,7,100873.990895,-0.8,-266.75,-277.15,Moderada
0.950006,100500,65,10.5,-1.799999,259,7.7,10.3,10.81,7.07,100873.990895,0.1,-266.65,-278.45,Moderada
-0.150031,100590,82,12.700002,-4.199997,295,7.2,9.3,10.81,7.07,100716.26556,-0.3,-266.75,-278.35,MuyAlta
0.549982,100800,75,13.3,-3.2,271,11.6,14.8,11.43,7.18,100716.26556,0.5,-266.75,-279.35,MuyAlta
0.050012,101150,76,10.800001,-0.699998,278,13.5,16.5,10,6.86,100873.990895,1.9,-266.75,-279.05,Moderada
1.35,101300,74,3.600002,3.9,207,4.6,5.9,10,7.19,101310.033708,1.6,-266.85,-276.15,Media
3.449976,101230,71,-3,10.7,178,8.8,11.4,9.09,5.86,101310.033708,3.8,-266.75,-275.25,Media
4.550012,101090,79,-6.5,12.700002,148,10.3,13.1,5.56,5.18,100873.990895,4.7,-266.75,-271.55,Moderada
4.249994,100850,91,-10.4,12.100001,144,12.6,15.7,8.33,6.24,100716.26556,5.3,-266.75,-271.55,MuyAlta
6.149988,100480,96,-14.8,13.1,132,15.8,19.2,12.9,7.46,100716.26556,5.6,-266.75,-270.55,MuyAlta
6.549982,100410,98,-8.4,16.5,139,15.8,19.2,10,7.91,100716.26556,6.8,-266.75,-267.95,MuyAlta
6.249963,100990,90,-2.099998,7.6,175,4.7,5.7,12.12,8.24,100716.26556,6.5,-266.75,-269.65,MuyAlta
6.049982,101100,93,-5.3,1.600003,110,2.8,4.2,10,8.08,100873.990895,6.5,-266.65,-268.15,Moderada
6.450006,100850,93,-7.5,-4.099997,56,5.3,7,10,8.18,100873.990895,6.2,-266.65,-267.65,Moderada
7.649988,100360,94,-11.1,-2.5,61,6.7,8.1,9.09,7.42,101310.033708,6.6,-266.65,-267.05,Media
7.349969,99800,97,-10.799998,0.000002,103,8,9.4,12.12,6.5,100873.990895,6.9,-266.65,-266.65,Moderada
6.949976,99860,98,-1.299999,10.100001,105,6.9,8.9,8.33,6.31,100873.990895,7,-266.85,-267.05,Moderada
7.550012,100210,88,-4.8,8.600001,189,10.3,12.7,9.09,6.4,100873.990895,6.8,-266.65,-267.15,Moderada
6.85,100100,95,-5.799998,3.5,135,8.1,9.9,9.09,6.99,100873.990895,7.1,-266.75,-267.05,Moderada
6.950006,100110,92,-3.4,2.100002,97,12.1,15,10,5.77,100873.990895,7,-266.85,-267.45,Moderada
6.149988,100460,96,4.300002,7.2,239,12.3,14.6,8.33,6.04,100873.990895,5.5,-266.75,-269.35,Moderada
6.049982,100630,81,0.000002,6.800002,211,8.2,10.2,10,6.71,100873.990895,6,-266.85,-271.05,Moderada
6.149988,100490,83,-10.499998,5.8,124,6.8,8.2,7.69,6.95,101310.033708,6.3,-266.85,-268.55,Media
6.950006,100270,87,-13.399999,5.400003,94,11.3,13.8,10,5.52,100873.990895,6.5,-266.95,-269.85,Moderada
7.249994,100180,90,-12.6,7.700003,122,7.2,8.7,8.33,6.04,100873.990895,6.4,-266.85,-269.05,Moderada
6.749994,100040,90,-13.499998,2,108,7.7,8.8,10,6.39,100873.990895,6.6,-266.95,-267.65,Moderada
5.950006,99530,96,-9.799998,-5.3,64,8.6,10.3,10,6.13,100873.990895,6.6,-266.95,-267.85,Moderada
6.549982,99400,90,0.700002,-3.799999,65,10.6,12.8,6.25,5.75,100873.990895,6.2,-266.95,-268.65,Moderada
7.050012,99580,86,7.700002,2.3,119,4.2,5.2,8.33,6.63,101310.033708,6.5,-266.85,-267.65,Media
6.749994,99940,81,10.1,3.600002,73,0.8,1.5,8.33,6.3,101310.033708,5.9,-266.85,-268.85,Media
6.050012,100330,78,9.8,3.500001,260,12,14.4,9.09,5.26,101310.033708,5.6,-266.85,-269.15,Media
5.85,100780,70,4.4,2.700001,236,7.5,8.9,8.33,5.68,101310.033708,5.9,-266.85,-269.85,Media
7.649988,100890,68,-2.3,4.000003,171,2.8,3.5,9.09,5.84,101779.551724,6.3,-266.75,-270.95,Baja
7.349969,100910,78,-10.799998,1.3,110,6.1,7.2,8.33,6.11,101310.033708,6.6,-266.75,-267.75,Media
7.549982,100770,83,-12.3,3.6,100,8.3,9.7,8.33,4.97,101310.033708,6.6,-266.85,-267.75,Media
7.450006,100870,86,-12.6,-0.1,96,8.1,9.5,9.09,6.02,100873.990895,6.8,-266.85,-268.05,Moderada
7.449976,100820,82,-13.799998,-1.9,85,8.7,10.4,10,6.77,100873.990895,6.8,-266.75,-268.75,Moderada
7.550012,100810,84,-13.5,-2.3,91,8.5,10.3,10,6.43,100873.990895,6.6,-266.85,-268.85,Moderada
7.249994,100740,87,-7.399999,-0.899998,80,7.7,9.3,11.43,6.8,101310.033708,6.3,-266.85,-268.85,Media
6.950006,100930,84,-6.499999,1.300002,73,7.1,8.3,10.81,6.6,101310.033708,6.6,-266.75,-268.35,Media
7.449976,100940,77,-4.999999,3.600002,100,5.8,6.8,11.43,6.32,101310.033708,6.8,-266.75,-267.85,Media
6.649988,101010,85,-4.899999,4.200002,152,3.5,4.2,10,6.56,101310.033708,6.2,-266.75,-267.85,Media
6.649988,100900,86,-8.699997,3.600002,114,5.3,6.2,10,6.49,101310.033708,6.2,-266.85,-268.15,Media
7.050012,100520,74,-15.9,1.200003,111,8.5,11.1,9.09,4.94,101310.033708,6.7,-266.75,-269.95,Media
6.85,99940,87,-20.999998,4.1,100,12.6,15.4,5.88,5.2,100716.26556,6.9,-266.75,-268.55,MuyAlta
7.35,99530,86,-20.1,5.200002,103,16.4,21.2,7.69,6.78,100716.26556,7,-266.55,-269.05,MuyAlta
7.749963,99100,95,-15.399999,7.6,104,16.1,20.6,10.81,7.74,100716.26556,6.9,-266.65,-267.75,MuyAlta
7.449976,99000,93,-6.499999,12.000002,138,9.6,13.4,10.81,7.63,100873.990895,7.1,-266.65,-266.95,Moderada
7.749994,99160,85,-5.399999,13.9,150,10.2,12.9,9.09,6.6,100873.990895,7.5,-266.55,-267.65,Moderada
7.35,99260,90,-3.599998,15.300001,160,9.6,11.5,10.81,7.05,100873.990895,7,-266.65,-268.35,Moderada
5.849969,99820,95,5.400002,13.400002,177,10.7,13.7,9.09,7.09,100873.990895,6.8,-266.65,-268.65,Moderada
6.450006,100440,85,3.100002,10.1,194,8.8,10.8,11.43,7.17,100873.990895,6.7,-266.55,-269.45,Moderada
6.249963,100740,87,0.200002,9.000002,181,8.3,10.3,11.43,7.44,100873.990895,6.9,-266.55,-269.65,Moderada
6.249994,100810,89,1.200001,7.100001,178,7,8.4,11.43,8,100873.990895,6.6,-266.45,-269.05,Moderada
5.35,100820,98,0.700002,7.6,192,6.8,9.7,10,6.81,100873.990895,5.9,-266.45,-270.85,Moderada
5.749994,100770,82,0.3,7.3,182,6.8,8,10.81,7.09,100873.990895,6.1,-266.45,-270.95,Moderada
6.35,100360,84,-9.599998,8.8,146,8.8,10.2,9.09,6.53,100873.990895,6.7,-266.45,-269.55,Moderada
7.050012,99660,92,-12.3,10.8,134,13.9,17.6,11.43,6.27,100716.26556,6.8,-266.45,-269.35,MuyAlta
8.050012,99230,88,-10.599997,8.5,126,14.9,18.1,9.09,6.85,100873.990895,6.3,-266.55,-268.75,Moderada
8.050012,99020,88,-4.5,6.7,123,8.6,10.6,10,7.54,100873.990895,6.6,-266.75,-267.05,Moderada
7.649988,99150,87,1.100002,11.600001,187,7.3,9,10,6.9,100873.990895,6.8,-266.65,-267.75,Moderada
6.85,99310,86,1.3,13.200002,181,9.3,11.3,13.79,7.71,100873.990895,6.7,-266.65,-268.75,Moderada
5.550012,99730,90,4.500001,11.6,183,8.5,10.7,11.43,7.41,100873.990895,6.5,-266.65,-269.55,Moderada
5.950006,100120,82,3.8,8.3,193,8.5,11.2,11.43,7.5,100873.990895,6.3,-266.75,-269.65,Moderada
6.749994,100330,81,-0.299998,6.6,184,8.1,10.3,12.12,7.5,100873.990895,6.7,-266.65,-269.95,Moderada
7.149988,100230,85,-2.4,6.000001,154,6.4,7.7,11.43,7.52,100873.990895,6.4,-266.65,-269.35,Moderada
6.749994,100130,84,-1.8,6.000001,157,3.6,4.5,10.81,7.68,100873.990895,6.1,-266.65,-269.65,Moderada
6.35,100010,81,-2.499999,6.9,103,2.8,3.7,12.12,7.84,100873.990895,5.2,-266.75,-271.35,Moderada
6.249994,99950,86,-1.9,7.5,163,4.2,5.2,12.9,7.84,100873.990895,6.5,-266.35,-270.95,Moderada
6.450006,99810,86,-1.499997,5,136,5.3,6.2,12.12,7.72,100873.990895,6.5,-266.45,-269.75,Moderada
6.050012,99920,86,2.700001,0.700002,174,1.7,2.4,11.43,7.52,100873.990895,5.3,-266.55,-270.05,Moderada
5.950006,100230,82,6.100001,-1.399998,181,0.8,3.1,12.12,7.71,101310.033708,6.3,-266.45,-270.65,Media
5.249994,100830,80,11.000002,-0.199997,278,8.3,10.3,10,7.62,101310.033708,5.7,-266.35,-269.95,Media
5.149988,101210,74,10.3,0.300002,273,6,7.1,11.43,5.99,100873.990895,5.6,-266.55,-270.35,Moderada
5.35,101160,86,4.2,8.200002,228,5.4,6.9,10,6.66,101310.033708,5.5,-266.55,-272.35,Media
6.549982,100990,87,-1.5,10.600003,152,9.6,11.7,9.09,5.36,101310.033708,6.1,-266.55,-269.25,Media
6.449976,100480,91,-3.2,11.200002,132,11.2,13.4,6.67,5.45,101310.033708,6.5,-266.55,-267.95,Media
6.349969,100300,85,2.400002,11.6,200,8.4,10.1,8.33,5.54,100873.990895,5,-266.55,-271.15,Moderada
4.450006,100260,98,2.7,10.2,144,11.1,14.6,8.33,6.56,100873.990895,6.1,-266.35,-270.95,Moderada
4.849969,100390,90,-3.4,7.100003,140,10.7,13.1,11.43,6.7,100873.990895,5.4,-266.45,-271.15,Moderada
5.249994,100580,77,-6.299998,2.800003,121,7.1,8.8,10,7.27,100873.990895,6.3,-266.25,-270.85,Moderada
5.749963,100820,78,-7.499999,-2.299999,68,6.2,7.8,12.9,7.61,101310.033708,6.4,-266.25,-270.65,Media
5.249994,101070,83,-5.899997,-6.799998,58,9.5,11.7,10,6.59,101310.033708,5.5,-266.35,-270.85,Media
5.450006,101210,77,-5.9,-10.9,17,7.2,8.5,10.81,5.67,101310.033708,6.1,-266.35,-269.95,Media
6.949976,101380,71,-0.499998,-11.399999,21,7.2,9.8,10,5.76,101310.033708,5.8,-266.25,-270.25,Media
6.249994,101550,82,1.300002,-10.799998,7,7.4,8.5,6.67,5.42,101310.033708,6.3,-266.25,-269.85,Media
6.450006,101610,85,3.600002,-8.399999,335,6.2,7.4,9.09,5.84,101310.033708,5.9,-266.35,-270.55,Media
6.449976,101680,77,4.100001,-6.599998,300,4.3,5.3,9.09,5.68,101779.551724,5.8,-266.35,-270.85,Baja
6.450006,101660,69,4.100001,-0.299998,316,3.4,4.3,7.69,5.61,101779.551724,6.2,-265.95,-271.65,Baja
5.749994,101490,77,1,3.2,134,2.3,4.2,7.69,5.85,101779.551724,6.2,-266.15,-272.95,Baja
5.950006,101200,80,-0.499998,3.700001,145,3.1,4.5,7.69,5.81,101779.551724,5.6,-266.15,-271.75,Baja
5.950006,101120,87,0.100002,2.300002,153,4.1,5,7.14,5.69,101779.551724,5.7,-266.25,-270.75,Baja
6.249994,101200,78,3.400002,0.300002,178,6.9,8.2,7.14,4.48,101310.033708,6.1,-266.25,-271.75,Media
5.550012,101320,79,5.7,2.200001,183,7.7,9.2,10,6.18,101310.033708,6.1,-266.45,-269.45,Media
5.149988,101190,84,5.7,4.800002,253,4.3,5.5,9.09,6.45,101310.033708,5.7,-266.45,-268.65,Media
5.949976,100990,88,3.8,8.100001,206,7.3,8.7,8.33,5.39,101310.033708,5.8,-266.45,-272.65,Media
6.450006,100730,92,3.3,9.800001,197,7.6,9.1,5.26,4.79,101310.033708,6.6,-266.35,-267.95,Media
7.149988,100340,95,-2.399998,13.800003,172,10.5,12.9,5.88,5.2,100873.990895,6.4,-266.35,-267.95,Moderada
6.550012,99980,97,2,13.9,163,14.6,18.2,7.14,5.88,100873.990895,6.7,-266.45,-268.05,Moderada
5.85,100310,84,4.400002,3.9,222,7.3,8.8,9.09,7.06,100873.990895,6.2,-266.45,-271.65,Moderada
5.749994,100280,80,5.000001,4.400003,227,5.7,7.4,10,7.08,100873.990895,6.3,-266.25,-271.45,Moderada
5.85,100460,76,5.6,-1.6,218,3.9,5.1,10,7.27,100873.990895,5.9,-266.45,-272.05,Moderada
4.950006,100520,82,6.7,0.1,213,4.5,5.9,10.81,7.43,100873.990895,5.3,-266.45,-271.75,Moderada
4.950006,100780,71,7.300002,-1.299999,240,7.8,10.6,8.33,7.09,101310.033708,5.3,-266.55,-272.75,Media
3.749963,100930,72,3.400002,0.1,218,5.8,7,10,6.66,101310.033708,6,-266.35,-273.15,Media
3.749994,100600,75,0.300002,2.100002,179,6.2,7.3,10.81,7.13,101310.033708,5.7,-266.45,-273.25,Media
4.149988,99780,91,0.600002,9.400002,180,11.3,13.8,12.9,5.91,100873.990895,5,-266.45,-272.75,Moderada
5.35,99030,90,2.600002,13.9,170,13.5,16.5,7.14,5.79,100873.990895,5.2,-266.55,-270.55,Moderada
5.749963,98980,71,9.400002,5.800003,232,9.3,11.4,10.81,6.42,100873.990895,5.9,-266.55,-272.35,Moderada
5.550012,98930,73,11.2,6.100001,226,7.2,9.3,9.09,6.88,100873.990895,4.4,-266.55,-272.65,Moderada
4.249963,98970,78,13.200002,5.100001,258,8.3,11.3,8.33,6.57,100873.990895,3.6,-266.65,-273.15,Moderada
4.749994,98970,71,12.3,4.700002,241,10.6,12.5,13.79,7.5,100716.26556,4,-266.65,-272.05,MuyAlta
4.249994,98980,69,15.5,4.9,241,11.6,14.2,12.12,7.79,100716.26556,4.6,-266.55,-273.85,MuyAlta
4.249994,99080,79,15.100001,4.500003,239,7.7,9.8,12.9,7.82,100716.26556,4.3,-266.65,-272.55,MuyAlta
3.950006,99130,76,17.800001,3.700001,243,13.2,15.8,12.9,8.78,100716.26556,4.1,-266.65,-271.35,MuyAlta
3.249994,99520,83,19,1.900003,260,13.8,16.4,12.9,7.86,100716.26556,4.1,-266.65,-271.65,MuyAlta
2.749963,100020,82,19.000002,3.9,268,15.3,19,12.9,8.11,100716.26556,4.3,-266.65,-274.65,MuyAlta
2.85,100150,72,13,5.8,233,5.9,7.2,12.12,7.95,100873.990895,2.6,-266.65,-273.75,Moderada
3.049982,100240,74,10.6,5.600001,240,7.3,10.7,11.43,7.57,100873.990895,3.8,-266.75,-276.45,Moderada
2.550012,100440,75,6.3,4.3,236,6.8,8.5,10.81,7.13,101310.033708,2.9,-266.65,-275.15,Media
3.450006,100530,64,2.100002,5.200002,207,5.4,7.1,9.09,6.37,101310.033708,4.1,-266.65,-274.75,Media
4.149988,100330,53,1.1,5.1,113,3.8,4.9,10,6.71,101310.033708,4.2,-266.65,-273.75,Media
4.149988,100320,70,1.4,2.9,108,10.1,11.8,8.33,5.25,101310.033708,3.5,-266.65,-272.95,Media
4.949976,100280,61,6.4,-0.099998,308,1.4,2.1,10,6.3,101310.033708,2,-266.65,-273.15,Media
4.649988,100590,69,6.600001,-2.899998,16,4.9,5.9,10,5.98,101310.033708,5.2,-266.55,-274.05,Media
4.249994,100800,73,7.300002,0.800002,236,2.1,3.4,10,6.61,101310.033708,4.8,-266.35,-273.85,Media
4.249963,100660,76,-2.4,11.600003,189,8.6,10.1,10,6.53,100873.990895,4.8,-266.45,-274.05,Moderada
6.149988,99670,88,-5.199998,17.300001,141,17.1,21.1,5.26,5.14,100716.26556,5.3,-266.45,-270.05,MuyAlta
6.85,99580,79,14.500002,10.6,206,9.6,11.8,9.09,7.49,100873.990895,6.7,-266.55,-270.05,Moderada
6.249994,99730,79,5.7,11.500003,187,10.1,12.6,10.81,7.24,100716.26556,6.5,-266.35,-269.25,MuyAlta
5.449976,99650,84,6.3,13.400002,190,11.9,15.1,11.43,7.37,100716.26556,5.9,-266.35,-269.95,MuyAlta
6.249994,99930,84,10.3,12.400002,209,11.2,13.7,13.79,8.06,100716.26556,6.5,-266.45,-269.85,MuyAlta
5.349969,100380,87,11.900003,11.500002,214,11.4,14,14.81,8.99,100716.26556,6.7,-266.25,-269.65,MuyAlta
5.550012,100840,77,11.600001,10.600003,218,10.9,13.6,10.81,8.22,100716.26556,6,-266.35,-270.35,MuyAlta
4.35,101300,88,8.4,9.7,230,10.8,14.5,10.81,7.97,100873.990895,5.5,-266.45,-271.15,Moderada
4.85,101490,81,6.000001,7.5,201,8.9,10.4,12.9,7.21,100873.990895,5.8,-266.45,-271.35,Moderada
5.050012,101660,76,6.2,7.6,211,9.2,11.4,12.12,7.3,100873.990895,5.3,-266.35,-272.65,Moderada
4.749994,101750,79,8.1,6.1,219,6,8.8,10.81,6.81,100873.990895,5.1,-266.35,-271.95,Moderada
3.85,102000,84,6.800002,4.600001,212,6.5,8,10,6.48,101310.033708,4.7,-266.45,-273.05,Media
5.050012,102140,77,-2.8,10.500002,171,9.2,10.6,9.09,5.86,100873.990895,5.7,-266.35,-272.55,Moderada
6.249963,101820,79,-6.999999,16.799999,155,12.6,16.2,7.14,5.51,100716.26556,6.6,-266.45,-271.15,MuyAlta
7.050012,101240,91,-7.499999,18.799999,156,17.3,23.2,8.33,6.36,100716.26556,6.4,-266.45,-268.65,MuyAlta
6.849969,101110,100,-0.499998,17.900003,171,13,16.1,12.12,8.18,100716.26556,7.4,-266.55,-266.45,MuyAlta
7.550012,101190,97,-1.799999,13.400002,166,11,13.3,12.9,8.48,100716.26556,7.4,-266.55,-266.35,MuyAlta
8.249994,101060,95,-2.7,13.700003,158,11.7,13.9,12.9,7.73,100716.26556,7.6,-266.35,-266.05,MuyAlta
7.35,100730,100,-1.699998,13.000003,158,8.9,10.4,12.12,7.97,100873.990895,7.2,-266.45,-266.35,Moderada
7.35,100970,89,5.400003,10.300001,207,9.4,11.4,12.9,7.11,100716.26556,7.3,-266.45,-266.25,MuyAlta
6.749994,101390,82,2.700001,6.700002,177,7.9,9.5,12.12,7.76,100873.990895,7.1,-266.35,-269.05,Moderada
6.450006,101330,87,-0.4,5.900003,174,6.4,7.8,12.12,7.17,100873.990895,7.1,-266.25,-268.45,Moderada
5.849969,101100,93,2.8,2.400003,179,4.4,5.6,11.43,7.63,100873.990895,6.5,-266.35,-268.25,Moderada
5.449976,100950,84,6.400002,2.4,214,4.2,5.9,12.9,8.39,100873.990895,6.1,-266.35,-271.15,Moderada
5.449976,101100,68,5.400002,2.6,241,4.8,6.1,12.9,7.98,100873.990895,5.4,-266.35,-271.65,Moderada
4.749963,101410,60,7.000001,-1.2,280,5.8,8.4,12.12,7.56,100873.990895,4.4,-266.15,-271.55,Moderada
4.649988,101730,68,9.800001,-3.5,323,7.9,9.6,12.12,6.21,100873.990895,4.5,-266.35,-271.95,Moderada
4.550012,102090,78,9.1,-2.9,293,8.4,9.9,10.81,6.46,100873.990895,5.3,-266.35,-275.05,Moderada
4.050012,102350,74,6.6,1.300002,258,5.4,6.4,9.09,6.6,101310.033708,5.2,-266.25,-275.65,Media
3.050012,102290,78,1.800002,6.500003,188,5.7,7.2,10.81,6.33,101310.033708,5.2,-266.15,-275.55,Media
4.450006,101720,77,-9.799998,9.2,148,11.5,13.7,9.09,5.23,100873.990895,5.6,-266.25,-273.55,Moderada
5.050012,100600,97,-13.799998,12.100001,136,15.6,18.6,6.67,5.39,100716.26556,5.7,-266.35,-272.45,MuyAlta
6.449976,99910,90,-12.699999,7.500001,110,17.9,22.6,9.09,7.16,100716.26556,5.2,-266.45,-269.75,MuyAlta
6.249994,99830,90,-9.299998,1.1,91,16.6,19.8,10,7.46,100716.26556,5.6,-266.45,-269.75,MuyAlta
6.050012,100270,84,-6.7,-7.499999,67,12.9,16.5,9.09,7.39,100716.26556,6.5,-266.45,-269.55,MuyAlta
6.149988,100790,79,-5.399999,-9.099998,41,8.8,11.3,9.09,7.49,100873.990895,7,-266.35,-271.05,Moderada
6.35,101220,74,-1.399998,-8.2,12,7.3,9.1,10,7.09,100873.990895,6.9,-266.35,-271.05,Moderada
7.149988,101210,68,4.4,-6.399999,346,5.8,6.9,9.09,6.71,101310.033708,6.8,-266.15,-272.45,Media
6.249994,101200,75,3.100002,-5.799998,355,4.2,5.2,10,6.15,101310.033708,6.2,-266.15,-272.15,Media
5.649988,101140,81,3.700001,-2.299999,306,3.6,4.2,10,6.75,101310.033708,5.6,-266.25,-273.35,Media
6.050012,101170,76,2.800003,-0.2,245,1.1,1.8,9.09,6.79,101779.551724,5.8,-266.15,-273.15,Baja
5.85,101160,78,2.200001,1.700001,177,3.3,4.2,9.09,7.14,101779.551724,6.6,-265.55,-271.65,Baja
5.749994,101100,80,-1.699998,2.000001,155,6.1,6.9,8.33,6.21,101310.033708,6.8,-265.85,-271.75,Media
6.35,100880,82,-4.799998,4.000001,161,3.4,5.6,12.12,6.48,101310.033708,6.3,-266.05,-269.85,Media
6.749994,100360,83,-12.899997,3.100002,104,10.2,12.2,11.43,4.86,101310.033708,6.5,-266.05,-270.15,Media
6.949976,99390,88,-16.599997,3.700001,96,12.4,15.5,6.25,5.12,100716.26556,6.9,-266.05,-269.15,MuyAlta
7.749963,98480,93,-11.999998,4.9,99,17,21.9,10,7.26,100716.26556,6.5,-266.15,-268.55,MuyAlta
8.549982,98440,88,-2.7,9.200002,128,14.5,17.4,10,7.22,100716.26556,6.5,-266.15,-268.15,MuyAlta
8.349969,98820,84,-0.799998,14.300003,156,13.2,16.6,11.43,7.07,100873.990895,6.4,-266.15,-269.35,Moderada
7.149988,99260,88,-1.8,16.500004,166,11.7,14,10,6.66,100873.990895,6,-266.05,-270.15,Moderada
6.950006,99460,84,-5.899999,16.600002,145,10.8,13.2,10,6.78,100716.26556,5.7,-266.05,-270.45,MuyAlta
6.749963,99400,91,-7.7,13.6,131,12.1,15.9,10,6.73,100716.26556,6.8,-266.15,-269.85,MuyAlta
7.049982,99350,87,-7.599998,9.7,136,9.6,11.5,10,7.2,100873.990895,6.8,-266.15,-268.25,Moderada
7.050012,99330,91,-6.399999,10.1,120,9.7,11.5,8.33,6.68,100873.990895,7.3,-266.05,-268.15,Moderada
7.450006,99180,86,-5.599998,6.1,107,10.3,12.6,9.09,6.71,100873.990895,7.1,-266.05,-267.85,Moderada
5.649988,99010,100,-1.3,-1.4,81,6.6,8,10,6.11,101310.033708,6.8,-266.05,-269.05,Media
6.35,99390,78,1.700001,-4,23,2.8,4.2,9.09,6.5,101310.033708,6.9,-266.15,-269.85,Media
5.949976,100020,77,5.7,-2.8,300,2.7,3.4,9.09,6.52,101310.033708,7.4,-265.45,-269.65,Media
6.249994,100490,82,5.6,-1.6,253,3.5,4.4,9.09,6.15,101310.033708,7.3,-265.55,-269.05,Media
5.749994,100590,92,3.6,4.800002,175,4.1,4.9,10,6.97,101310.033708,7,-265.85,-270.65,Media
5.749994,100300,95,-0.699998,6.500001,170,6.6,7.6,10.81,5.95,101310.033708,6.7,-265.95,-269.55,Media
6.35,100380,91,5.3,3.5,124,4,4.9,7.69,6.04,101310.033708,5.6,-265.85,-270.15,Media
6.550012,100570,86,7.800002,3.100002,134,6.4,7.4,6.67,5.36,100873.990895,5.8,-265.95,-268.85,Moderada
5.85,100610,96,7.5,5.8,229,7.1,8.8,9.09,6.68,100873.990895,6.6,-265.95,-269.25,Moderada
5.950006,100530,87,10.600001,5.5,240,8.2,9.9,10,6.52,100873.990895,5.7,-266.05,-269.65,Moderada
5.85,100740,87,12.200002,3.300002,259,8.7,10.3,7.14,6.43,100873.990895,6.8,-265.95,-269.75,Moderada
6.050012,100890,94,11,-1.299999,285,5.2,6.4,11.43,7.02,100873.990895,6.6,-266.05,-268.95,Moderada
4.950006,101350,100,10.1,-3.599998,278,5.7,6.8,9.09,7.57,100873.990895,7.1,-266.05,-271.15,Moderada
5.749994,101740,88,7.9,-2.099998,333,5.6,6.6,10.81,7.25,101310.033708,7.2,-266.05,-270.25,Media
5.050012,102070,91,7.600001,-0.7,307,4.9,6.2,10,7.07,101310.033708,7.4,-265.85,-268.95,Media
5.950006,102240,79,6.1,-0.599998,257,1.8,2.6,10.81,6.57,101310.033708,7.1,-265.85,-268.05,Media
5.450006,102190,82,0.200002,1.900002,189,3.6,4.7,7.69,6.59,101779.551724,6.4,-265.85,-270.05,Baja
5.85,102030,77,-5.1,3.3,118,5.3,6.3,9.09,6.38,101779.551724,6.8,-265.85,-269.35,Baja
6.450006,101770,82,-8.899999,4.700002,114,6.7,7.5,8.33,4.98,101310.033708,7,-265.75,-269.55,Media
6.749994,101480,88,-11.699999,3.300002,113,8.7,10.4,6.25,4.67,101310.033708,7.4,-265.85,-270.35,Media
6.049982,101320,100,-11.5,-0.6,92,9.8,11.9,7.14,5.06,101310.033708,7.3,-265.85,-269.65,Media
7.149988,101310,88,-10.7,-4.199998,79,9.5,11.5,7.69,5.22,100873.990895,7.3,-265.75,-268.85,Moderada
7.050012,101310,87,-9.8,-6.8,59,8.4,11.1,11.43,6.4,101310.033708,7.6,-265.65,-268.75,Media
7.149988,101330,93,-5.999999,-9.499997,46,7.3,9,7.14,5.81,101310.033708,7.7,-265.65,-268.05,Media
7.85,101410,89,-2.6,-9.399999,14,7.1,8.5,7.69,5.67,101310.033708,7.4,-265.65,-267.25,Media
7.749994,101620,89,0.500002,-9.499998,358,8.5,9.8,7.14,5.07,101310.033708,7.6,-265.65,-267.15,Media
7.749994,101800,89,3.4,-7.599998,346,6.9,8.2,5.26,4.77,101779.551724,7.8,-265.65,-267.45,Baja
7.450006,101930,93,3.300003,-5.899999,336,5.3,6.4,5.26,4.8,101779.551724,7.5,-265.65,-267.25,Baja
7.35,102070,92,2.6,-5.3,351,3.1,3.9,5,4.69,101779.551724,7.3,-265.65,-267.35,Baja
7.35,102280,81,-0.1,-0.999998,65,0.7,1.1,16,5.31,101779.551724,7.6,-265.55,-267.15,Baja
8.249994,102420,77,-0.2,2.600002,143,2,2.5,16,6.32,101779.551724,9,-263.85,-269.25,Baja
7.949976,102390,79,-2.5,5.400002,135,4.7,5.5,16,5.8,101779.551724,8.4,-265.15,-268.25,Baja
7.950006,102130,82,-7.599998,7.400002,139,5.9,6.8,16,3.98,101779.551724,8,-265.45,-267.25,Baja
7.950006,101870,85,-7.9,8.700002,134,8.9,11,4.76,4.15,100873.990895,7.9,-265.55,-266.95,Moderada
