@relation AlturaOla-Test-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
283.600006,101260,0.800002,239,3.5,4.5,9.09,6.94,12.7,7.092061,Media
283.5,101310,3.4,160,1.5,2.3,9.09,7.01,12.6,7.092061,Media
284.700012,101040,5.2,135,5.7,6.9,8.33,6.26,12.7,7.092061,Media
284.700012,100520,6.600001,113,10.9,13.3,4.55,4.86,12.7,4.816162,Moderada
286.100006,99760,10.400002,108,13.4,16.6,6.67,5.77,12.5,4.816162,Moderada
285.999969,99690,13.000002,198,9.5,11.8,8.33,6.25,12.8,7.092061,Media
285.599976,99970,11.400003,204,8.7,10.7,7.69,5.52,12.8,7.092061,Media
285.700012,100110,10.800001,182,7.4,9,8.33,5.83,12.9,7.092061,Media
285.899994,99950,11,153,6.8,8.3,9.09,5.57,12.9,7.092061,Media
285.700012,99620,10.300001,150,2.8,3.8,8.33,6.02,12.8,7.092061,Media
285.5,99700,11.900002,199,8.6,10.4,8.33,5.75,12.9,4.816162,Moderada
285,100150,14.600001,200,11.9,14.9,7.14,5.88,12.9,4.816162,Moderada
284.799988,100480,12.800001,203,10.5,12.9,9.09,6.63,12.8,4.816162,Moderada
284.899994,100700,12.9,199,10.6,12.7,10.81,6.84,12.7,4.816162,Moderada
284.799988,100880,9.000002,206,7.5,8.9,10.81,6.48,12.7,4.816162,Moderada
285,100890,6.2,171,4.4,5.4,9.09,6.91,12.8,7.092061,Media
284.899994,100890,3.600002,182,5,6,9.09,6.24,12.8,7.092061,Media
284.600006,100850,-1.399998,173,2.3,3.2,8.33,6.51,12.7,7.092061,Media
284.699982,101040,-1.5,165,1.2,1.7,8.33,6.03,12.7,8.949392,Baja
285.200012,101320,0.200002,240,1.7,2.3,7.14,6.45,13,8.949392,Baja
284.799988,101580,1.1,212,2.2,2.8,8.33,5.52,12.9,8.949392,Baja
284.5,101950,2.400002,239,3.1,3.9,7.14,6.16,12.8,8.949392,Baja
284.5,102240,0.200002,302,3.7,4.4,7.69,6.01,12.7,8.949392,Baja
284.899994,102530,-0.999998,305,2.8,3.6,7.69,6.39,13,8.949392,Baja
284.399963,102790,0.8,244,0.6,1,7.14,6.06,12.8,8.949392,Baja
284.599976,102920,2.2,155,1.9,2.4,7.69,6.21,12.7,8.949392,Baja
284.5,102880,5.6,133,6.2,7.1,6.67,4.65,12.7,8.949392,Baja
285.200012,102730,11.000003,150,9.5,11.1,4.17,4,12.7,7.092061,Media
284.899994,102250,13.700002,145,11.8,14.3,5.88,4.89,12.8,4.809354,MuyAlta
285.600006,101790,19.000002,155,15.6,19.2,7.69,6.54,12.7,4.816162,Moderada
285.700012,101570,13.8,182,10.9,13.3,10.81,6.74,12.7,4.816162,Moderada
285.299988,101470,8.700002,208,5.8,7.2,10,7.28,12.7,4.816162,Moderada
286.299988,101070,6.500003,96,7.8,9.6,10.266043,6.676096,12.7,7.092061,Media
286.199982,100920,11.4,180,9.9,11.8,9.09,5.76,12.6,7.092061,Media
285.299988,101030,7,240,5.8,6.9,7.69,6.28,12.5,4.816162,Moderada
284.599976,101050,5.6,208,0.2,0.9,10.266043,6.676096,12.4,7.092061,Media
284.899994,101330,6.100003,174,5.4,6.3,7.69,6.48,12.5,7.092061,Media
285,101420,4.700002,194,5.3,6.5,13.79,6.95,12.4,7.092061,Media
284.699982,101410,6.300002,214,9.1,10.453914,10.835044,7.040209,8.811616,4.816162,Moderada
284.399994,100580,16.4,193,11.9,14.9,10.81,5.89,12.5,4.809354,MuyAlta
284.200012,100190,4.200002,269,14.1,18,9.09,6.89,12.3,4.809354,MuyAlta
283.599976,100370,0.400002,268,13.8,16.9,10,6.94,12.1,4.809354,MuyAlta
283.899994,100090,4.5,262,13.9,17.2,10,7.08,12,4.809354,MuyAlta
283.899994,100170,-1.399998,280,14.6,18,12.12,7.6,12,4.809354,MuyAlta
283.399963,100510,-3.999999,284,13.3,16.9,12.9,8.62,12,4.809354,MuyAlta
284.299988,101240,-6.899999,294,13.6,14.902895,11.663012,7.671493,8.200668,4.809354,MuyAlta
284.100006,101850,-5.6,297,12.1,15.7,11.43,7.71,11.8,4.809354,MuyAlta
283.499969,102150,-1.299999,269,10.2,12.1,12.12,8.36,12.2,4.816162,Moderada
283.499969,101890,9.400002,227,9.7,11.7,10.81,6.84,11.9,4.816162,Moderada
284.200012,101370,12.4,228,13.4,16.5,9.09,6.54,12,4.809354,MuyAlta
283.5,101300,5.100001,248,15.8,20,10,7.45,11.7,4.809354,MuyAlta
282.199982,101460,3.600002,264,16.3,21,12.9,9.74,11.5,4.809354,MuyAlta
281.999969,101490,3.100003,276,15.1,18.4,13.79,9.08,11.7,4.809354,MuyAlta
282.600006,101600,-6.099998,297,13.2,14.902895,11.663012,7.671493,11.6,4.809354,MuyAlta
284.299988,101940,-10.999998,319,11.7,14.5,12.12,7.96,11.7,4.809354,MuyAlta
283.899963,102420,-11.6,329,10.2,12.1,11.43,7.86,11.6,4.816162,Moderada
283.099976,102690,-9.099998,319,9.1,11.3,11.43,7.27,11.6,4.816162,Moderada
283.5,102790,-7.299998,308,10.3,12,10,6.66,11.6,4.816162,Moderada
283.700012,102720,-6.299997,294,10.2,12.1,9.09,5.95,11.6,7.092061,Media
282.899994,102660,-5.199998,293,9.9,12.3,8.33,5.35,11.6,4.816162,Moderada
282.100006,102550,-6.6,294,11.7,14.3,8.33,5.44,11.1,4.816162,Moderada
282.699982,102560,-6.7,292,10.4,13.4,8.33,5.85,11.2,4.816162,Moderada
282.899994,102500,-6.599998,305,10.7,13.6,9.09,6.12,11.2,4.816162,Moderada
282.399994,102590,-5.9,294,9.7,11.6,9.09,6,11.1,4.816162,Moderada
282.100006,102510,-5.099998,299,10.8,14.5,8.33,5.65,10.9,4.816162,Moderada
283.399963,102550,-3.699997,302,5.8,7.1,9.09,6.22,10.7,7.092061,Media
283.799988,102380,0.8,281,8.4,10.2,8.33,5.46,10.8,7.092061,Media
283.199982,102070,3.700001,232,7.8,9.1,7.69,5.29,10.7,7.092061,Media
282.899994,101890,1.5,262,9.7,12.3,7.14,5.26,10.7,4.816162,Moderada
283.5,101860,-0.699998,279,8.2,9.8,9.09,6.01,10.7,4.816162,Moderada
282.899994,101890,-3.299999,281,7.8,9.5,10,6.42,10.7,4.816162,Moderada
282.599976,101910,-1.299999,274,7.2,8.8,10.81,6.01,10.7,7.092061,Media
282,101710,0.400002,250,5.4,6.8,10,6.15,10.6,7.092061,Media
282.299988,100880,7.600001,168,7.3,9.2,9.09,6.14,10.6,7.092061,Media
283.700012,100030,7.100001,229,11.6,14.2,6.25,5.34,10.6,4.816162,Moderada
282.200012,99900,5.7,270,10.9,13,9.09,6,10.6,4.816162,Moderada
281.700012,100030,2.1,301,6.7,8.2,10,6.92,10.6,4.816162,Moderada
281.199982,100420,-0.799998,276,11.1,13,10,6.59,10.6,4.816162,Moderada
281.299988,100580,3.600002,250,10.2,13.3,12.12,6.94,10.6,4.816162,Moderada
280.899994,100320,4,254,10.3,12.8,10.81,7.02,10.6,4.816162,Moderada
280.299988,100260,-1.199998,270,8.1,10.1,10,6.38,10.7,7.092061,Media
280.299988,100280,-1.299997,281,5,6.5,8.33,6.18,10.6,4.816162,Moderada
281,100380,-1.5,284,10.6,12.7,8.33,6.09,10.6,7.092061,Media
280.899994,100520,-2.099998,312,6.9,8.9,7.69,5.48,10.5,7.092061,Media
280.599976,100440,2.6,267,7.3,9.4,7.69,5.61,10.5,7.092061,Media
281.699982,99900,7.4,198,5.7,7.3,7.69,6.19,10.4,7.092061,Media
282.099976,98440,14.400002,142,13.5,16.1,5.56,4.97,10.3,4.809354,MuyAlta
282.399963,97190,10.8,151,7.5,10.3,9.09,6.9,10.3,4.816162,Moderada
281.299988,97010,8.300001,175,3.2,4.5,10,7.53,10.3,4.809354,MuyAlta
282.199982,97000,-1.499998,90,2.2,3.8,10,7.5,10.3,4.809354,MuyAlta
282.600006,97500,-8.8,349,4.8,6.8,12.12,9.11,10.4,4.809354,MuyAlta
281.999969,98000,-11.199999,338,8.5,10.5,14.81,8.55,10.3,4.809354,MuyAlta
280.999969,98430,-10.599998,305,13.6,16.7,12.12,7.22,10.2,4.809354,MuyAlta
279.600006,98680,-3.799999,281,14,17,13.79,7.31,10.2,4.809354,MuyAlta
278.999969,98860,-5.099997,287,10.4,12.9,10.81,7.45,10.2,4.809354,MuyAlta
278.399994,99230,-4.599998,308,10.8,13.6,11.43,7.41,10.2,4.816162,Moderada
278.399963,99360,-2.3,296,8,13.4,11.43,7.54,10.4,4.816162,Moderada
277.799988,99400,2.000003,279,3.4,6.2,11.43,7.5,10.3,4.816162,Moderada
278.899994,99280,3.6,232,3.7,5.7,10.81,7.49,10.5,7.092061,Media
279.899994,98800,4.9,132,7.9,9.6,10,6.27,10.3,7.092061,Media
280.799988,98000,1.200001,88,11,13,5.56,4.87,10.4,4.816162,Moderada
282.100006,97590,-0.999998,78,10.7,12.8,7.14,5.42,10.4,4.816162,Moderada
281.600006,97720,-4.899997,102,6.7,8.3,8.33,6.33,10.4,4.809354,MuyAlta
280.399963,98440,-7.999999,42,4.2,6.1,10,8.03,10.4,4.816162,Moderada
280.100006,99410,-5.1,248,1.3,2.5,10,7.38,10.4,4.816162,Moderada
281.399963,100090,-2.2,324,6.7,8.2,8.33,6.16,10.3,4.816162,Moderada
281.099976,100650,1.100002,259,6.2,7.9,12.9,7.57,10.4,4.816162,Moderada
279.499969,101000,2.200001,203,5.7,7.3,12.12,7.45,10.3,4.816162,Moderada
280.499969,100870,-0.5,47,0.9,2.2,10.81,7.77,10.4,7.092061,Media
280.299988,100450,-9.899999,33,5.5,7.3,11.43,7.3,10.4,7.092061,Media
280.299988,101290,-6,315,10.8,12.7,10,5.1,10.3,7.092061,Media
279.799988,102170,0.2,301,5.9,7,6.25,5.63,10.4,7.092061,Media
279.600006,101980,2.900003,128,5.8,7.1,9.09,7.4,10.2,7.092061,Media
280,101360,4.4,149,8.5,10,10.81,5.71,10.4,4.816162,Moderada
280.399994,101240,3.8,182,8,10.1,10.81,6.67,10.2,7.092061,Media
281.100006,101620,0.9,236,4.5,6.2,10,6.45,10.3,4.816162,Moderada
280.700012,102170,3.8,272,10,12.3,10,6.12,10.2,4.816162,Moderada
281.299988,102330,8.200002,216,10.1,12.1,10.81,6.54,10.3,4.816162,Moderada
281.399963,102280,12.000002,194,9.7,11.6,9.09,6.06,10,4.816162,Moderada
281.499969,101920,12.400003,197,9.9,11.9,7.69,5.72,10,4.809354,MuyAlta
282.5,101160,17,154,13.8,17.1,14.81,7.53,10.2,4.809354,MuyAlta
284.5,100820,16.200001,193,11.3,14,9.09,7.74,10.1,4.809354,MuyAlta
283.499969,100820,13.200002,202,10.3,12.5,14.81,8.74,10.2,4.809354,MuyAlta
283.5,100910,12.100001,204,11.3,14.1,13.79,7.67,10.2,4.809354,MuyAlta
282.600006,101220,6.600001,236,10.5,13.1,16,8.39,10.2,4.816162,Moderada
282.200012,101870,-0.299997,259,9.3,11.3,12.12,7.37,10.1,4.816162,Moderada
281.399994,102380,-3.799997,278,7.7,9.5,10,7.33,10.1,4.816162,Moderada
281.200012,102700,-3.399998,308,4.9,7.3,13.79,8.19,10.2,4.816162,Moderada
280.799988,102960,-2.1,92,1.7,3.4,10,8.54,10,4.816162,Moderada
281,102990,-1.199997,117,1.5,2.6,13.79,8.5,10.1,4.816162,Moderada
281.499969,103020,-0.7,93,3.8,6.4,12.9,9.37,10.2,7.092061,Media
281.599976,102930,2.200001,118,6,7.8,10.81,7.33,10.1,7.092061,Media
281.699982,102800,5.700003,135,6.4,7.3,10.81,6.7,10.1,7.092061,Media
282.699982,102790,8.4,171,7.7,9,10,5.66,10.1,7.092061,Media
283.399994,102810,8.1,191,7.4,9.3,10,5.68,9.9,7.092061,Media
282.799988,102830,9,211,7.9,9.5,9.09,5.18,10,7.092061,Media
282.399994,102880,10.1,211,8,9.7,10,5.23,9.8,7.092061,Media
282.799988,102850,7.000001,232,9.1,10.8,7.14,5.18,9.7,7.092061,Media
282.5,102880,2.400002,259,8.3,9.5,7.14,5.01,9.8,7.092061,Media
281.999969,102770,2.1,255,6.5,7.6,9.09,5.8,9.7,4.816162,Moderada
281.699982,102690,-0.4,276,11.1,13.9,17.39,6.13,9.7,4.816162,Moderada
281.700012,102610,-4.2,286,10,12.9,14.81,6.92,9.7,4.816162,Moderada
282.100006,102560,-6.099998,302,9.5,11.4,13.79,7.53,9.8,4.816162,Moderada
281.599976,102590,-6.399999,321,6.3,7.7,10,7.09,9.7,7.092061,Media
282.200012,102640,-5.7,324,4.8,7.6,12.12,7.62,9.8,7.092061,Media
282.299988,102730,-4.6,313,3.3,4.9,10,7.28,9.7,7.092061,Media
283.199982,102810,-3.2,215,3.3,4.1,10,6.73,9.8,7.092061,Media
283.100006,103090,-2.3,121,5.5,7.2,10,7.3,9.7,8.949392,Baja
282.799988,103390,-3.4,107,2.8,3.5,8.33,6.49,9.7,8.949392,Baja
282.099976,103680,-3.2,160,0.9,1.4,9.09,6.56,9.7,8.949392,Baja
281.799988,103650,-1.8,255,4.2,5.1,7.69,6.32,9.7,8.949392,Baja
280.999969,103510,-1.199997,283,7.7,9.5,6.25,4.6,10,8.949392,Baja
280.599976,103170,-1.299999,291,8.3,10.4,4.76,4.12,10,7.092061,Media
280.299988,102800,-2.7,288,10.7,12.9,5.26,4.43,10,7.092061,Media
281.799988,102320,-6.999999,298,11.4,14,7.14,5.38,10,4.816162,Moderada
281.799988,102340,-10.8,338,8.6,10.4,7.69,5.61,10,7.092061,Media
281.999969,102500,-8.7,354,6.6,7.8,7.69,6.04,10,7.092061,Media
282.5,102710,-3.9,58,2.4,3.3,8.33,5.72,9.9,7.092061,Media
282.199982,102640,-2.9,54,1.4,2.1,7.69,5.98,10,7.092061,Media
281.399994,102650,1.2,176,2.4,3.1,7.14,5.67,9.9,8.949392,Baja
280.799988,102380,4.8,205,6.6,7.6,6.67,5.07,9.8,8.949392,Baja
280.799988,101890,10.300001,194,8.3,9.6,4.35,4.25,9.8,7.092061,Media
280.999969,100950,14.3,163,12,14.7,6.25,4.86,9.8,4.809354,MuyAlta
281.399994,99710,10.200002,124,17,20.8,8.33,6.62,9.9,4.809354,MuyAlta
281,98980,3.8,100,17.2,22.6,10.81,7.35,9.8,4.809354,MuyAlta
281.199982,98760,-4.299998,77,18.2,22.7,10,7.55,9.7,4.809354,MuyAlta
280.599976,98850,-6.9,70,20.7,25.5,10.81,8.37,9.5,4.809354,MuyAlta
281.100006,99340,-9.699999,79,11.9,14.8,12.9,9.06,9,4.809354,MuyAlta
281.999969,99440,-9.6,60,20.8,26.1,12.12,9.14,8.9,4.809354,MuyAlta
281.799988,100020,-9,81,17,21.5,12.12,8.87,8.8,4.809354,MuyAlta
281.799988,100530,-8.2,78,14.4,17.7,12.9,8.59,8.6,4.809354,MuyAlta
281.399994,100900,-9.2,67,11.7,15.1,12.9,8.28,8.6,4.809354,MuyAlta
282,101170,-10,54,9.9,12,13.79,8.97,8.6,4.809354,MuyAlta
282.100006,101480,-9.499997,33,7.5,8.8,13.79,8.94,8.6,4.809354,MuyAlta
281.899963,101480,-11.999998,9,8.4,10.2,14.81,9.27,8.5,4.809354,MuyAlta
280.600006,101640,-10,351,7.8,10.5,12.9,8.7,8.5,4.816162,Moderada
279.600006,101510,-9.199999,315,9.2,12.5,13.79,8.09,8.5,4.816162,Moderada
279.399963,101500,-6.4,308,8.8,11.4,12.9,7.22,8.4,4.816162,Moderada
279.399994,101320,-3.7,293,9.1,11.5,12.9,6.41,8.5,4.816162,Moderada
279.999969,101050,-1.2,269,8.8,11.7,12.12,6.15,8.5,4.816162,Moderada
279.299988,100800,-5.5,306,11.9,13.9,12.12,6.12,8.5,4.816162,Moderada
277.899963,100800,-5.299998,295,12.2,16.5,9.09,6.44,8.5,4.816162,Moderada
277.899963,100580,-6.599998,282,11.2,14.1,9.09,6.79,8.7,4.816162,Moderada
277.599976,100460,-4.1,298,4.8,9.4,10.81,6.78,8.6,4.816162,Moderada
278.200012,100480,-5.3,28,5.6,6.6,10,7.19,8.7,4.816162,Moderada
279.199982,100660,-5.899999,22,7.6,9.3,10,6.77,8.7,7.092061,Media
278.999969,100860,-8.499998,61,7.4,10.9,10,6.33,8.7,4.816162,Moderada
279.5,101090,-10.199999,3,11.1,15.2,9.09,5.87,8.6,4.816162,Moderada
278.199982,101300,-11.8,9,9,11.1,7.69,6.33,8.5,4.816162,Moderada
277.799988,101350,-10.299998,13,6.7,8.6,7.69,6.16,8.4,7.092061,Media
278.100006,101020,-6.199998,287,4.8,6.7,8.33,6.46,8.4,7.092061,Media
278.899994,100380,-2.3,203,5.7,7.6,7.69,5.95,8.4,7.092061,Media
277.899994,99830,-9.5,19,9,12.1,9.09,6.23,8.3,4.816162,Moderada
278.100006,99820,-12.7,6,10.6,12.6,10.81,5.85,8.3,4.816162,Moderada
279.299988,99670,-15.599998,12,13,15.9,7.69,5.99,8.3,4.816162,Moderada
280.700012,99940,-14.299998,36,12.2,14.9,10,6.74,8.3,4.816162,Moderada
280.199982,100460,-12.4,32,10.9,12.7,8.33,6.57,8.2,4.816162,Moderada
280.200012,100750,-10.899999,15,5.2,6.9,8.33,6.4,8.2,7.092061,Media
279.600006,100860,-11.599998,6,6.5,7.9,8.33,6.22,8.2,4.816162,Moderada
278.899994,100980,-9.3,349,6.2,9.2,9.09,5.9,8.2,4.816162,Moderada
278.600006,100990,-10.999998,357,9,11.3,9.09,5.81,8.2,4.816162,Moderada
278.399994,100850,-8.299998,14,9.1,12,8.33,5.78,8.1,7.092061,Media
277.999969,100830,-9.999998,8,6.4,8.6,9.09,5.76,8.1,7.092061,Media
277.499969,100750,-7.099998,316,6.7,8,7.69,6.02,8,7.092061,Media
278.199982,100820,-5.699998,308,5.6,7.3,7.14,5.4,8,8.949392,Baja
279,100760,-1.3,295,6.1,8.2,7.14,4.91,8,8.949392,Baja
279.499969,100540,2,264,9.1,11.3,4.55,4.3,8.3,7.092061,Media
278.100006,99440,-0.4,259,8.2,10.1,10.266043,6.676096,8.2,7.092061,Media
278.299988,99300,-6.899999,325,8.2,10.2,10,5.82,8.1,4.816162,Moderada
278.399994,99530,-6.4,302,9.7,11.6,10,6.4,8.1,4.816162,Moderada
278.799988,99850,-3.5,289,8.4,11,10.81,6.92,8.2,4.816162,Moderada
278.899994,100090,-3.399998,206,1.7,2.8,11.43,7.38,8.1,4.816162,Moderada
279.399994,100230,-7.5,14,8.9,11,10.81,6.9,8.1,4.816162,Moderada
278.899963,100380,-6.699998,8,7.1,8.4,8.33,6.69,8.2,7.092061,Media
278.399963,100490,-5.4,14,4.4,5.9,10,6.08,8.1,4.816162,Moderada
277.5,100200,-2.699998,271,7.1,10.1,7.69,6.7,8.1,7.092061,Media
277.699982,99600,9.700002,201,8.4,10.3,9.09,5.66,8.1,7.092061,Media
279.200012,98460,18.600002,171,11.5,14.3,5,4.78,8.1,4.816162,Moderada
279.299988,98120,14.200002,162,14.8,18.6,7.69,6.08,8.2,4.816162,Moderada
278.700012,98150,11.000002,158,8.2,10,7.69,5.88,8.1,4.816162,Moderada
278.599976,98590,9.800001,171,6.8,8.1,10.81,7.15,8.1,4.816162,Moderada
279.499969,99210,6.9,157,5.2,6.8,8.33,7.39,8.1,4.816162,Moderada
279.200012,99970,3.000001,149,3.1,4.1,9.09,7.68,8.1,4.816162,Moderada
278.799988,100560,0.800003,159,4,5.2,10,7.06,8,4.816162,Moderada
279.299988,100800,-2.599998,96,3,4,8.33,7.35,8,4.816162,Moderada
279.999969,100610,-5.5,40,3.5,4.5,8.33,6.78,8,7.092061,Media
280.099976,100540,-6.8,11,4.3,5.6,7.14,6.23,7.9,7.092061,Media
279,100190,-10.4,325,6.9,8.8,6.67,5.69,7.9,7.092061,Media
279.200012,100160,-12.499998,336,9.8,11.5,5.26,4.91,8,4.816162,Moderada
277.600006,100020,-9.2,327,10,12.2,10.81,6.08,7.9,4.816162,Moderada
277.600006,99990,-2.7,276,10.4,13.4,10,6.03,7.9,4.816162,Moderada
276.899994,99490,6.6,241,8.8,10.5,10,5.92,7.8,7.092061,Media
278.799988,98610,8.4,204,8.4,10.1,6.25,5.31,7.9,7.092061,Media
278.999969,98160,1.3,258,11.5,14.6,7.69,5.61,7.9,4.816162,Moderada
278.299988,98200,1,263,12.9,16.5,9.09,6.32,7.9,4.809354,MuyAlta
279.299988,98270,-6.8,323,15,18.1,10,6.6,7.8,4.809354,MuyAlta
278.899963,98370,-8.1,340,11.9,15.1,12.9,7.2,7.8,4.809354,MuyAlta
278.5,98680,-7.7,309,11.1,14,10.81,7.74,7.7,4.809354,MuyAlta
277.799988,99010,-4.6,290,10.3,12.9,10,7.42,7.7,4.809354,MuyAlta
277.699982,99370,-3.899997,274,7.6,10.1,12.9,8.04,7.7,4.816162,Moderada
277.899994,99730,-2.699998,267,4,6,10,7.33,7.7,4.816162,Moderada
278.199982,99790,-3.5,295,4.2,5.6,12.12,7.9,7.7,7.092061,Media
277.5,99860,-4.4,316,8.3,10,7.14,6.65,7.6,7.092061,Media
277.299988,99550,-4.6,304,8.2,9.8,8.33,6.2,7.7,4.816162,Moderada
276.100006,99210,-1.7,287,8.5,10.3,8.33,5.67,7.6,7.092061,Media
276.899994,98820,7.500001,256,4.9,6.5,10,5.62,7.6,7.092061,Media
278.899994,98410,9.800001,180,11.7,13.8,5.26,4.71,7.6,4.816162,Moderada
278.699982,98800,5.6,255,12.5,14.9,7.69,5.6,7.6,4.816162,Moderada
278.999969,98890,11.2,213,9.6,11.7,8.33,6.17,7.7,4.809354,MuyAlta
278.799988,98880,9.8,193,11.2,13.5,14.81,9.15,7.7,4.809354,MuyAlta
278.700012,98960,3.300002,205,5.8,7.7,17.39,10.26,7.6,4.809354,MuyAlta
277.999969,99150,4.2,223,6.3,8.5,16,10.29,7.6,4.809354,MuyAlta
278.299988,99490,7.600001,256,7.7,10.1,17.39,9.83,7.6,4.809354,MuyAlta
279.200012,98900,16.100002,193,12,14.8,17.39,10.43,7.6,4.809354,MuyAlta
280.099976,98630,10.700002,245,11.1,13.5,14.81,7.75,7.6,4.809354,MuyAlta
278.299988,99100,7.1,247,10.8,12.8,9.09,7.27,7.6,4.809354,MuyAlta
279.099976,99470,10.300001,202,8.4,11.4,10.81,7.17,7.5,4.809354,MuyAlta
277.899994,99400,8.400002,201,10,12.2,14.81,9.14,7.5,4.809354,MuyAlta
278.200012,99630,6.100001,218,8.2,10.1,16,10.24,7.5,4.809354,MuyAlta
278.799988,99880,6.200002,240,7.7,9.9,16,9.65,7.5,4.809354,MuyAlta
278.399994,100030,3.800002,248,6.2,9.8,16,9.7,7.5,4.809354,MuyAlta
278,100040,3.700001,43,2.9,4.8,14.81,9.72,7.5,4.809354,MuyAlta
278.099976,100220,1.1,119,1.9,4.2,14.81,10.72,7.4,4.816162,Moderada
277.600006,100510,-5.7,28,5.8,7.5,14.81,9.93,7.4,4.809354,MuyAlta
278.5,100920,-7.699998,13,5.4,7,13.79,9.05,7.4,4.816162,Moderada
278.399994,101330,-6.099998,311,5.9,7.4,13.79,8.18,7.4,4.816162,Moderada
277.899963,101620,-3.199998,278,5.3,6.7,12.9,7.88,7.4,7.092061,Media
277.899994,101770,1.200001,248,5.3,6.7,12.12,7.63,7.4,4.816162,Moderada
278.299988,101640,6.200002,237,6.8,8.8,11.43,7.02,7.4,7.092061,Media
278.999969,101390,10.600001,206,8.2,9.9,9.09,5.4,7.4,7.092061,Media
279.999969,101130,12,180,10.4,12.2,6.67,5.66,7.3,4.816162,Moderada
280.299988,100670,14.400002,175,11.5,14.6,8.33,5.93,7.3,4.809354,MuyAlta
280.499969,100040,19.5,162,15.9,18.6,9.09,6.78,7.4,4.809354,MuyAlta
280.599976,99700,18.800001,177,14.8,17.8,10,7.58,7.4,4.809354,MuyAlta
280.799988,100160,15.800001,200,13.6,16.9,12.12,8.03,7.4,4.809354,MuyAlta
279.099976,100770,12.700002,207,14,17.8,12.12,8.38,7.4,4.809354,MuyAlta
279.299988,101540,8.400002,231,13.2,16.2,14.81,9.16,7.4,4.809354,MuyAlta
279.5,101900,8.1,212,6.9,8.8,12.9,9.13,7.3,4.809354,MuyAlta
280.200012,101410,6.600001,131,10.9,14.4,12.9,9.14,7.4,4.816162,Moderada
281.200012,100880,15.3,156,12.2,15.2,12.9,7.15,7.3,4.809354,MuyAlta
280.600006,101240,14.6,195,13.5,17.1,9.09,6.92,7.3,4.809354,MuyAlta
281.100006,101420,12.300001,171,13,15.2,10.81,7.44,7.4,4.809354,MuyAlta
280.499969,101320,15.500002,155,14.3,18.9,10.81,7.17,7.4,4.809354,MuyAlta
280.799988,101080,16.900002,160,15.4,18.6,10.81,7.95,7.3,4.809354,MuyAlta
281.100006,101020,15.6,159,13.3,16.4,11.43,7.99,7.2,4.809354,MuyAlta
281.700012,100890,16.299999,164,12.2,14.7,12.12,7.71,7.3,4.809354,MuyAlta
280.999969,100990,14.5,181,11.3,15.1,12.12,8.08,7.2,4.809354,MuyAlta
280.999969,100790,10.1,154,8.9,10.7,10.81,7.59,7.2,4.809354,MuyAlta
281.600006,100360,13,151,12.4,15.1,12.12,7.55,7.2,4.809354,MuyAlta
281.100006,100230,12.4,161,12.7,16.2,10,6.72,7.3,4.816162,Moderada
280.499969,100020,10.4,153,12.2,14.6,10.81,7.27,7.3,4.816162,Moderada
280.799988,99820,9.1,159,8.7,10.8,10,6.88,7.2,4.816162,Moderada
279.399963,100120,3.200001,292,3.9,5.6,11.43,8.21,7.3,4.816162,Moderada
279.200012,100390,3.500001,272,3.2,4.1,11.43,7.77,7.2,4.816162,Moderada
279.799988,100230,1.000002,73,4.4,6.1,11.43,7.96,7.2,4.816162,Moderada
279.899963,99800,0.500002,69,7.5,8.6,10.81,7.43,7.2,4.816162,Moderada
280.899963,99120,7.500003,98,7.5,9.6,10,6.75,7.2,4.816162,Moderada
279.499969,99580,16.500002,192,10.8,13.2,10.81,6.09,7.2,4.816162,Moderada
279.600006,100700,14.3,187,12.8,16,10,6.75,7.2,4.816162,Moderada
279.899994,101010,10.7,148,7.6,9.4,10,7.17,7.2,4.816162,Moderada
280.399963,99770,4.100001,91,13.5,16.5,6.67,6.35,7.1,4.809354,MuyAlta
281.299988,98450,22.400002,127,18.8,23.4,10.81,7.64,7.1,4.809354,MuyAlta
280.899994,99390,17.800003,195,16.7,20.9,12.12,8.28,7.2,4.809354,MuyAlta
279.099976,100550,11.800001,195,10.7,13.2,13.79,8.53,7,4.809354,MuyAlta
279.399963,100860,8.2,168,8.2,10.7,13.79,8.61,7.1,4.809354,MuyAlta
279.700012,100780,7.100001,119,8.3,10.7,13.79,8.82,7.1,4.816162,Moderada
279.700012,100630,10,141,9.9,11.9,12.12,7.18,7,4.816162,Moderada
280.200012,101010,11.200002,168,9.8,12.2,10.81,6.83,7.1,4.816162,Moderada
279.899994,101390,5.8,156,8.1,9.8,11.43,7.3,7,4.816162,Moderada
280.099976,101150,5.000001,124,7.5,9.4,10,6.56,7.1,4.816162,Moderada
280.999969,100790,10.4,123,11.8,14.8,12.9,7.07,7,4.816162,Moderada
280.799988,100820,12.400002,151,11.7,14.3,13.79,6.67,7.1,4.816162,Moderada
280.799988,100860,6.500001,178,4.9,5.9,10,7.42,7.1,4.816162,Moderada
280.600006,100600,2.7,169,4.1,5.5,10.81,7.56,7.1,4.816162,Moderada
