@relation AlturaOla-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
284.299988,99560,17.500002,162,11.2,13.5,8.33,6.39,9.6,9.4,Moderada
283.099976,99770,14.200002,171,10.9,13.2,9.09,6.21,9.6,9,Moderada
283.5,100070,10.800001,182,10.6,13,9.09,6.01,9.6,8.9,Moderada
282.700012,100170,7.800003,165,9.5,11.1,10,6.61,9.6,8.2,Moderada
283.200012,100550,4.3,215,5,6.2,10,6.42,9.6,8.6,Media
282.699982,100980,6.5,218,5.3,6.5,10,7.5,9.6,8.6,Media
283.200012,101360,7.700002,184,4.1,4.9,10,7.03,9.6,8.8,Media
283.099976,101440,7.400003,189,4.1,5.6,10,6.49,9.8,8.4,Media
283.399963,101410,9,177,7.2,8.8,9.09,6.18,9.7,8.5,Media
282.200012,101340,9,186,7.5,8.9,9.09,5.19,9.7,8.6,Media
283.100006,101330,6.800002,163,7.5,8.9,14.81,5.71,9.7,8.4,Media
283.899994,101250,4.7,169,7.5,9.1,8.33,5.31,9.7,8.7,Media
283.799988,101230,2.1,254,4.9,5.8,7.69,6.26,9.8,8.3,Baja
281.999969,101310,-2.4,288,6.4,7.7,6.25,5.01,9.8,7.1,Baja
282.599976,101660,-0.8,279,6.3,7.3,7.14,5.29,9.9,6.1,Baja
283.100006,102060,1.4,258,5.9,7.3,6.67,4.71,10.1,7.4,Baja
282.700012,102340,0.7,259,5.6,6.5,8.33,4.84,10.2,7.7,Baja
282.199982,102490,2.9,256,5,6.2,5,4.94,10.1,7.1,Baja
282.700012,102630,4.4,205,4,4.9,7.14,5.71,10.1,6.6,Baja
282.299988,102620,9.000003,190,6.4,7.4,8.33,5.06,10.3,7.1,Baja
282.700012,102380,11.2,191,7.8,9.1,8.33,4.78,10.2,7.4,Media
282.299988,102050,13.3,173,10.6,12.7,5.88,4.54,10,8.1,Moderada
283.499969,101680,15.200003,178,12.2,14.9,8.33,5.85,10,8.4,Moderada
283.200012,101400,12.1,186,10.8,12.7,9.09,5.86,9.9,9.3,Moderada
283.099976,101130,7.300002,231,8.5,11.4,10,6.29,9.9,7.4,Media
282.600006,101190,5.100001,224,8.2,10.1,10,5.72,10,7.3,Media
282.299988,101270,5.100001,238,7.9,10.3,9.09,5.97,9.8,6.1,Moderada
281.899963,101160,7.3,237,6.2,7.8,12.9,8.25,10,5.4,Moderada
281.799988,101060,4.400002,252,6.8,8.2,12.9,7.14,10,5.9,Moderada
281.799988,101310,1.000002,262,6.8,9,12.9,8,10,5.7,Media
283,101810,-1.899998,270,4.5,5.5,12.12,7.37,10.2,6.5,Moderada
283.299988,102390,-0.599998,264,5.5,6.6,11.43,7.45,10.5,8.4,Media
283.899963,102610,-0.399998,251,4.6,5.7,10.81,7.15,10.6,8.3,Media
283.199982,102870,1.2,255,6.5,7.8,10,6.61,10.4,8.1,Media
283.499969,103050,-2.499999,265,5.4,6.4,7.69,5.95,10.3,7.8,Media
282.5,103300,-4.399999,279,4.5,5.6,8.33,6.52,10.4,7.8,Media
282.799988,103280,-5.3,283,4.4,5.4,9.09,6.42,10.4,9,Media
282.799988,103220,-6.2,292,6.6,7.9,8.33,5.72,10.3,8.5,Baja
283.600006,103130,-4.599998,310,6.4,7.5,8.33,4.94,10.2,8.4,Baja
283.299988,102940,-4.699998,317,4.4,5.3,7.69,5.44,10.4,7.7,Baja
283.700012,102710,-5.3,318,4.9,6.5,6.25,4.93,10.4,8.3,Baja
284.700012,102500,-6.599997,316,5.2,5.9,7.14,5.14,10.4,9.2,Baja
284.299988,102380,-6.1,336,4.7,5.6,6.25,4.38,10.8,9.1,Baja
284.299988,102230,-7.199998,16,4.4,5,6.25,4.67,11,9.9,Baja
283.499969,102120,-7.5,21,3.3,3.8,5.26,5.11,11,10.4,Baja
283.700012,101950,-5.9,320,2.9,3.9,12.12,4.92,10.7,10,Baja
284.399963,101850,-6.6,0,4.5,5.4,5.56,4.58,11.4,8.8,Baja
285.100006,101710,-6.5,354,7.2,8.6,3.57,3.78,11.7,9.9,Baja
284.299988,101610,-5.499999,33,2.9,3.3,4.35,4.34,11.6,10.7,Baja
284.5,101560,-5.7,319,3,3.7,12.9,4.29,11.5,10.7,Baja
284.399994,101660,-2.299999,348,1.9,2.4,11.523953,6.450096,12.9,11.6,Baja
283.799988,101620,-0.999998,204,5.5,6.6,16,4.24,12.8,11.6,Baja
282.899994,101660,-0.299998,175,6.5,7.7,4,3.58,11.3,9.6,Baja
283.299988,101750,0.8,180,7.7,8.8,4.35,3.51,11.4,10.2,Baja
283.5,101820,1,216,4.9,5.6,3.85,3.89,11.7,10.3,Baja
283.5,101730,-0.5,232,5.6,6.7,5,3.85,11.9,9.5,Baja
283.699982,101640,1.300002,237,8,9.3,3.23,3.44,11.7,9.5,Baja
283.700012,101620,-0.299998,266,8,9.6,4.35,3.87,11.5,9.8,Baja
283.799988,101510,1.500002,270,7,8.3,4.76,3.99,11.5,10.4,Media
283.5,101520,0.100003,285,7.2,8.7,5.88,4.8,11.6,10.4,Baja
283.200012,101600,0.000003,289,6.9,8.1,6.25,4.58,11.6,10.4,Baja
284.100006,101770,-1.299999,295,4.4,5,7.14,5.16,11.6,10.6,Baja
284,101920,-0.299997,287,2.6,3.1,5.88,4.72,11.7,10.9,Baja
283.899994,102030,-0.399998,283,2.6,3.1,6.67,5.29,11.7,11.3,Baja
283.799988,102060,0.100002,250,2.2,2.6,6.67,4.75,11.5,11.2,Baja
284.5,102230,0.000002,224,3.5,4.2,6.25,5.22,11.6,10.9,Baja
284.600006,102220,0.400002,234,2.6,3.1,5.88,4.49,12.3,9.9,Baja
284.200012,102170,-0.3,196,2.7,3.2,14.81,5.4,12.4,8,Baja
283.399994,102130,-0.2,251,3.8,4.4,12.12,5.24,12.1,8.5,Baja
284,102120,-1.7,342,1.4,2,10.81,6.06,11.9,7.6,Baja
283.600006,102010,-1.799999,19,0.8,1.1,14.81,6.02,12.8,8.4,Baja
284.100006,101940,-2.6,43,2.6,2.9,12.9,7.09,13,8.5,Baja
283.299988,101880,-1.899998,351,3.3,3.9,11.43,6.72,12.5,8.8,Baja
284,101900,-2.699998,48,4.5,5.2,11.43,3.6,12.3,9.3,Baja
284.299988,101790,1.100002,56,2,2.5,8.33,6.96,12.5,9.3,Baja
285.199982,101670,1.200001,104,3.4,4,8.33,5.32,12.5,10.6,Baja
285,101550,2.800002,103,5,6.2,8.33,4.5,12.6,10.8,Baja
285.499969,101380,0.5,100,6.4,7.6,4,4.01,12.2,11.4,Baja
285.299988,101150,0.4,92,8.1,9.5,4.55,4.11,12.6,11.2,Media
285.5,100760,-2.099998,83,8.4,9.8,6.25,4.79,12.5,11.4,Media
285.5,100350,-3.099998,81,10.4,12.1,5.88,4.93,12.3,12.2,Moderada
286,100090,0.9,76,12.4,15.2,6.67,5.49,12.1,12.3,Moderada
285.200012,100190,8.300001,120,9.9,12.3,8.33,5.77,12,11.7,Moderada
284.600006,100460,10.7,154,10.1,12.5,9.09,5.78,11.7,11.1,Media
284,100770,7.7,154,5.8,6.8,8.33,5.65,11.7,9.5,Media
284.299988,100990,1.5,184,2.3,3,9.09,5.97,11.7,10,Media
284.299988,101170,2,243,1.8,2.3,7.14,5.76,12.1,9.4,Baja
284.799988,101220,5.7,206,3.7,4.5,8.33,5.79,12.1,10.3,Baja
284,101240,8.700002,163,6.6,7.9,7.14,4.98,11.7,10.5,Media
285.199982,101370,10.700002,147,10.1,12.3,4.55,4.24,11.8,11.1,Media
285.099976,101420,10.8,154,7.9,9.5,5.56,4.47,11.8,11,Media
284.899994,101390,10.600001,160,7.9,9.3,7.14,4.89,11.9,11.1,Media
284.399994,101310,9.200002,158,7.6,8.8,7.69,5.34,11.8,11,Media
285.199982,101360,9.100001,167,6.8,8.2,8.33,5.4,11.8,10.4,Media
284.799988,101480,7.600001,172,7.2,8.5,7.69,5.1,11.8,10.3,Media
284.600006,101550,7.600003,176,7.9,9.2,6.67,4.78,11.8,10.7,Media
284.5,101570,7.8,175,8,10.2,6.67,4.66,11.8,9.9,Media
284.699982,101580,7.1,151,8.1,9.5,6.67,4.6,11.8,10.9,Baja
284.799988,101570,8.1,154,7.1,8.7,5.56,4.47,11.9,11,Baja
284.700012,101450,7.1,157,7.5,8.6,5.88,4.23,11.9,11.5,Baja
284.499969,101450,6.1,169,5.6,6.8,5.56,4.51,11.9,11.2,Baja
284.600006,101610,8.400002,204,5.4,6.9,5.88,4.55,11.9,11,Baja
285,101780,8.700002,192,7.8,9.3,3.7,3.87,12.1,8.8,Baja
284.600006,101970,7.300002,184,7,8.3,5.26,4.08,11.9,9.8,Baja
283.899994,102160,7.000003,183,7.6,9.3,6.67,4.55,11.9,10.1,Baja
284.699982,102290,6.9,189,5.5,6.3,6.67,4.94,12.1,9.5,Baja
285.200012,102470,7.000003,207,6.7,7.7,6.67,4.58,12.2,9.3,Baja
285,102370,6.700002,184,5.9,7.1,6.67,4.5,12.5,10.2,Baja
284.299988,102050,6.7,163,6.7,7.9,6.67,4.47,12.4,11.5,Baja
284.399994,101270,3.500001,134,5.8,7,6.25,4.27,12.1,10,Media
285.299988,100670,0.400003,54,12.1,14.6,5.88,4.53,12.3,11.3,Media
284.499969,101110,-0.399998,300,13,15.6,6.25,5.18,12.2,10.6,Moderada
283.600006,101750,-1.899998,290,9.5,11.2,6.67,5.94,12,10.2,Moderada
284.799988,102270,0.700003,277,7.7,8.8,7.69,5.91,12,10.4,Media
285.5,102580,1.200003,258,5.9,7.1,9.09,5.56,12.4,10.3,Media
284.899963,102590,2.7,229,5.8,7.3,8.33,5.63,12.3,10.8,Baja
284.299988,102550,2.3,233,4.9,5.6,6.67,5.66,12.3,10.8,Baja
284.5,102530,4.1,186,4.2,5.1,6.67,5.52,12.3,10.2,Baja
285,102360,6,155,6.3,7.4,7.14,4.71,12.5,9.9,Baja
285.200012,102170,8.4,119,8.2,9.9,5.88,4.33,12.4,10.7,Media
285.299988,102070,7.6,128,7.4,8.8,5.56,4.47,12.1,12,Baja
285.600006,102290,4.6,202,4,4.7,7.69,5.41,12.4,12.1,Baja
285.700012,102460,3.6,228,4.3,5.1,8.33,5.81,12.6,11.9,Media
284.799988,102510,3.300002,229,2,2.6,9.09,6.49,12.7,11,Media
284.899994,102530,1.2,252,2,3,9.09,6.59,12.5,10.8,Media
284.899994,102600,2.5,7,0.8,1.4,10,7.43,12.7,11.3,Baja
285.799988,102580,1.5,234,2.1,2.9,9.09,6.39,13.5,13.1,Baja
285.399994,102570,2.300002,241,3.3,4.3,9.09,7.53,13.5,13,Baja
285,102490,2.600002,248,5,6.2,8.33,5.99,13,10.9,Baja
285.700012,102580,3.500003,199,2.3,2.9,8.33,6.31,13,13,Baja
286.299988,102560,6.5,196,4.6,5.2,9.09,5.93,13.5,13.3,Baja
286,102430,7.400002,201,6.7,8.6,8.33,5.27,12.8,12.9,Media
285.600006,102300,7.800002,204,6.7,7.8,9.09,5.68,12.7,12.5,Media
285.399963,102160,7.700002,190,5.7,6.8,10,6.42,12.7,12.6,Media
285.799988,102070,5.500003,226,6.3,7.2,9.09,5.38,12.8,12.5,Media
285.599976,101900,0.800002,267,2.8,3.7,9.09,6.59,12.8,12.3,Media
285.399994,101710,0.2,301,4.4,5.2,9.09,6.56,12.8,9.8,Baja
284.700012,101530,-1.1,307,3.9,4.7,8.33,6.41,13,10.7,Baja
285.799988,101440,-1.899998,310,3,3.9,8.33,6.86,13.5,11,Baja
285.700012,101300,-0.399998,4,2.1,2.7,7.69,6.37,13.6,10.5,Baja
285.799988,101110,1.500002,24,2.7,3.5,7.14,7.37,13.4,8.7,Baja
286,100950,2.200001,101,2.7,3.5,7.69,6.88,13.4,9.3,Baja
286.199982,100840,1.6,80,5.3,6.3,8.33,4.63,13.7,11.5,Baja
286,100600,2.2,73,5.5,6.6,7.69,3.98,13.6,11.8,Baja
285.5,100430,2.000001,64,3.3,4,16,6.28,13.6,12.3,Baja
285.299988,100300,2.300002,260,6.2,7.1,12.12,4.24,13.5,11.4,Baja
286,100320,1.7,243,5.1,6.2,16,4.45,13.7,10.2,Baja
285.799988,100320,1.5,224,4.5,5.1,12.12,4.8,13.6,10.7,Baja
285.5,100300,0.3,207,3.6,4.5,10,6.84,13.4,10.3,Baja
285.899994,100350,-0.3,208,4.5,5.2,9.09,7.07,13.5,9.9,Baja
286.700012,100610,0.6,205,2.4,3.1,9.09,7.68,14.2,10.4,Baja
286.600006,100600,1,200,3.6,4.4,8.33,6.73,14.2,12.1,Baja
285.899994,100700,2.3,182,4.5,5.2,9.09,6.36,13.9,12,Baja
286.200012,100800,1.5,289,8.3,9.4,16,5.26,13.9,12.1,Baja
285.799988,100930,4.1,248,4.6,6.1,7.69,4.33,14.1,12.1,Baja
285.5,100910,6.600001,205,5.8,6.6,9.09,4.46,13.9,11.4,Baja
285.600006,100970,6.300002,194,7.7,9.4,9.09,4.84,13.8,11.6,Baja
286.200012,101020,5.7,251,5.4,6.4,10,4.44,13.8,10,Baja
286.5,101160,4.500001,202,6.6,7.5,9.09,4.83,13.8,10.6,Media
285.700012,101220,2,237,5.3,6.5,9.09,5.04,14.4,9.5,Baja
285.199982,101210,3,247,4.8,5.7,9.09,5.42,14.3,9.3,Media
285,101130,3.7,201,3.6,4.6,8.33,5.82,14.4,8.7,Media
285.700012,101210,0.8,263,6.9,8.9,10.81,5.52,14.5,9.8,Media
285.600006,101300,2.1,255,6.6,8,10,5.64,14.1,9.7,Media
285.100006,101430,2.4,255,9,10.4,10,4.98,14.1,10.7,Media
285.299988,101610,3.8,247,5,5.9,8.33,5.71,14.1,8.9,Baja
285.5,101600,8.4,187,6.4,7.8,8.33,5.03,14.2,8.8,Baja
286.199982,101290,10.6,141,9.1,10.8,4.55,4.59,14.1,10.9,Media
286.799988,101410,6.9,221,6.8,8.6,5.88,4.95,13.9,13.2,Media
287.199982,101610,10.200002,195,7.6,9.4,6.67,5.16,13.9,12.8,Media
287,101850,11.100001,225,11.4,14,7.14,5.05,13.9,13.8,Moderada
287,102120,10.400002,224,11.2,13.8,9.09,5.79,13.8,13.7,Moderada
286.5,102320,10.9,220,11.5,13.5,10.81,6.35,13.8,13.5,Moderada
286.999969,102480,9.9,217,10.2,12.6,10,6.83,13.8,13.5,Moderada
286.799988,102600,7.6,233,9.5,12.1,11.43,6.35,13.8,13.2,Moderada
286,102550,5.1,255,8.2,9.8,9.09,6.68,13.8,12.7,Media
286.200012,102620,0.400002,285,6.1,7.5,10.81,6.49,13.8,11.3,Media
285.600006,102700,1.2,271,3.5,4.5,10.81,7.08,13.7,9.7,Media
285.799988,102580,1.900002,281,1.5,3,10.81,6.94,13.8,10.3,Media
285.700012,102200,2.200003,96,4.3,5.5,10,7.48,13.9,11.3,Media
285.699982,101760,-1.2,63,9.1,11,10,5.39,13.9,11.5,Media
285.799988,101590,-7.5,11,9.5,11,5.56,5.05,13.8,11.4,Media
286.299988,101770,-8.9,331,9.6,11.2,4.76,4.7,13.8,11.9,Media
286.200012,101990,-7.599998,312,8.3,10.1,4.76,4.82,13.9,11.4,Media
286.100006,101920,-4.699998,303,8.5,10.1,5.56,4.6,14,11.3,Media
286.899994,101950,-4.899999,294,10.6,12.3,5.26,4.97,13.9,12.4,Media
286.700012,101970,-2.999999,292,10.6,12.5,6.67,5.07,14,12.1,Media
285.299988,101970,-2.099998,276,10.7,12.4,6.67,5.06,14,11.7,Media
284.899963,101930,-0.899998,277,10.3,12,7.69,5.08,14,11,Media
285.299988,101700,2.4,281,7.5,9.2,7.69,5.14,13.8,10.2,Media
285.699982,101310,4.600001,226,6.1,7,7.69,5.02,13.9,11.5,Baja
285.299988,101130,-0.399998,266,2.5,3.3,7.14,5.1,13.9,12.3,Baja
285.5,101150,-3.099998,24,3.1,4.1,6.67,5.09,13.8,12.5,Media
286.100006,101140,1.900003,163,2.8,3.4,7.14,5.95,13.7,11.8,Media
286.099976,100880,5.3,207,5.3,6.2,8.33,5.93,13.8,12.1,Media
285.799988,100540,2.8,277,10.4,12.7,7.69,4.9,13.7,12.4,Moderada
285.5,100450,2,264,11.7,14.8,6.67,5.46,13.7,10.6,Moderada
285.600006,100250,4.900003,258,11.3,13.8,10,6.52,13.5,9.4,Moderada
286.100006,100150,4.800002,236,6.6,8.7,10.81,7.25,13.6,10.2,Moderada
286.100006,100230,-3.5,30,4.2,5.5,11.43,7.98,13.5,10.4,Moderada
285.299988,100670,-5.9,298,3.9,5.2,10,7.49,13.5,10.6,Moderada
286.100006,101010,-3.499999,295,3,3.8,10.81,7.17,13.7,11.3,Media
285.899994,101210,0.500002,300,3.8,4.9,10,6.9,14,12.5,Media
285.899994,101280,-0.199998,282,4.8,5.8,9.09,6.2,13.8,12.3,Media
284.899994,101500,-1.5,326,2.6,3.5,8.33,6.66,13.8,12.1,Media
285.399994,101710,-1.6,283,5.4,6.5,6.67,5.55,13.6,11,Baja
286.100006,101880,1.9,253,6.6,8,8.33,5.71,13.7,10.6,Baja
285.600006,101680,4.500001,238,7.5,9,9.09,4.77,13.7,11.5,Media
285.399994,101440,7.4,217,9.7,11.2,9.09,4.59,13.7,12.3,Media
285.599976,101200,5.1,254,10.9,13.4,6.67,4.82,13.7,11.9,Media
285.899994,101290,2.300002,257,9.9,11.7,6.67,5.15,13.7,12.1,Media
285.5,101260,4.4,248,7.8,10.4,9.09,5.55,13.7,11.9,Media
285.299988,101060,7.1,231,6.3,7.5,10,5.95,13.7,11.7,Media
286,100800,2.6,231,4.1,4.9,10,6.05,13.7,11.8,Media
285.399963,100980,0.7,289,8.3,9.6,9.09,4.97,13.8,10.8,Media
285.600006,101210,3.1,272,6.8,9.3,8.33,5.1,13.8,11.2,Media
285.099976,101360,5.5,260,7.6,8.8,7.14,4.86,13.8,11.6,Media
285.700012,101470,5.400002,234,8,9.6,8.33,5.29,13.8,11.5,Media
285.5,101640,5.800002,241,8,9.7,7.14,4.47,13.6,11.1,Media
285.299988,101710,3.900002,243,6.9,8.1,7.69,5.05,13.8,11.3,Baja
284.600006,101770,4.600001,235,4.2,4.8,7.69,4.71,13.5,9.8,Baja
285.099976,101770,4.6,160,4.2,4.9,16,6.11,13.6,10.7,Baja
285.699982,101830,3.200001,232,3,4.1,17.39,5.93,14.1,11.2,Baja
285.700012,101750,1.4,182,1.9,2.4,16,5.96,14.1,10.4,Baja
285.100006,101630,-1.099998,102,3.3,4,16,7.53,13.9,10.7,Baja
285.999969,101550,-2.799997,90,5.7,7,16,5.25,13.8,11.4,Baja
286.299988,101550,-4.899997,27,4.4,5.1,14.81,6.23,14.1,11.9,Baja
286.200012,101620,-4.799997,359,4.1,4.8,17.39,5.63,14.1,12.2,Baja
285.899994,101730,-3.5,325,3.5,4.2,14.81,5.79,14,12.7,Baja
286.699982,101940,-2.399998,323,3.8,4.5,14.81,5.76,14.1,12.4,Baja
287,102090,-0.799998,287,3.2,3.7,14.81,6.33,14.8,12.5,Baja
287.200012,102160,-0.5,274,3.5,4.1,14.81,6.41,14.7,12.3,Baja
286.399963,102170,-0.5,267,3.8,4.9,14.81,6.31,14.5,11,Baja
286.399963,102210,-1.3,260,2.2,2.6,13.79,6.77,14.7,11.3,Baja
287,102190,-1.8,310,2.8,3.4,16,6.4,15.6,11.6,Baja
286.399994,102140,-3.4,328,2.5,3,13.79,7.65,15.2,12,Baja
286,102130,-3.8,312,4.5,5.3,12.9,5.98,14.9,13,Baja
286.399994,102240,-4.4,301,3.8,4.2,13.79,5.8,14.7,12,Baja
287.099976,102290,-3.499997,305,4.8,5.4,12.9,4.44,15.1,12.1,Baja
286.799988,102370,-3.999999,316,7.6,8.6,12.12,3.87,15,11.2,Baja
286.799988,102340,-4.899997,309,5.7,6.9,5.26,3.89,14.6,11.2,Baja
286,102360,-1.499998,304,5.5,7,5,3.61,14.6,10.8,Baja
286.5,102230,0.3,304,5.2,6.8,5.26,3.97,14.7,11,Baja
286.399994,102090,1.400002,287,3.4,4.1,12.9,4.21,14.8,11.4,Baja
286.499969,101880,3.500001,211,2.2,3,12.12,5.03,14.7,11.5,Baja
286.399994,101850,3.4,194,4.5,5,5.88,4.94,14.9,12.4,Baja
286.899963,101790,3.900003,194,4.8,5.7,5.56,4.27,15.1,14.5,Baja
286.600006,101730,4,261,3.9,4.9,6.25,4.07,15.1,11.1,Baja
286.899963,101510,5.3,181,1.2,2,8.33,6.44,15.1,10.1,Baja
287.200012,101360,3.9,125,4.1,5,9.09,6.12,15.1,12,Media
287,101180,5.5,141,4.5,5.4,9.09,6.58,15.2,12.8,Baja
286.700012,101130,3.700001,259,7.2,8.5,7.69,4.37,15.1,11.1,Baja
286.100006,101060,5,257,5.1,6.2,8.33,5.24,15,11.2,Baja
286.700012,100920,3.8,247,3.4,4.3,7.69,4.97,14.9,10.2,Baja
286.899994,100850,1.700001,202,0.9,1.6,8.33,5.32,15.3,9.3,Baja
286.799988,100770,-2.7,43,2.9,3.7,7.14,5.48,15.3,10.7,Baja
286.5,100820,-5.1,8,5.2,6.1,7.69,4.96,15,11.6,Baja
287.5,100940,-8.5,7,6.4,8,7.69,4.33,15,11.5,Baja
288.100006,101090,-6.6,15,6.6,8.2,5.26,4.84,15.1,12.9,Baja
287.399994,101240,-5.6,354,4.4,5.4,5.26,4.4,15.1,13.5,Baja
286.799988,101400,-3.4,336,4,4.6,7.14,5.21,15.1,12.7,Baja
287,101410,-1.499998,297,1.4,2,6.25,4.83,15.1,11.3,Baja
287.399994,101550,-1.1,276,3.7,4.3,14.81,7,16.1,12,Baja
287.099976,101550,0.3,278,2.5,3.6,14.81,5.54,15.6,11.3,Baja
286.5,101440,4.000001,224,5.2,7.1,5.56,3.94,15.5,11.6,Baja
286.799988,101220,9.000002,195,8.5,10.3,3.33,3.58,15.1,11.8,Media
287,101130,8.5,202,9.4,11.5,5.88,4.67,15.3,14.1,Baja
287.200012,101030,3.6,251,6.1,8.1,6.25,4.51,15,13.3,Baja
286.600006,101050,-0.899998,267,6.8,8,6.67,4.42,15,13.1,Media
286.899994,101220,-1.799999,277,7.7,8.8,7.69,4.87,15.1,12.5,Media
287.200012,101240,2.1,252,8.2,10,8.33,5.33,15.1,11.9,Media
287.299988,101020,4.000001,233,6.4,7.4,8.33,5.29,15.2,12.5,Media
286.899994,100950,-0.1,309,4.6,5.5,8.33,6.69,15.3,12.3,Baja
287.200012,101010,1.5,254,5.7,6.4,6.67,5.19,15.2,11.7,Baja
287.100006,101090,4.500001,232,4.6,5.5,7.69,5.57,15.4,11.8,Baja
286.5,100890,5.1,202,3.8,4.6,7.14,5.05,15.2,12.8,Baja
286.5,100900,-2.2,350,5.4,6.2,7.14,6,15.3,13,Media
287.100006,101330,-5.1,314,7.9,9.4,7.69,4.83,15.2,11.7,Baja
288,101840,-4.6,306,8.9,11.1,7.69,4.27,15.4,12.3,Media
287.5,102120,-1.7,271,8.1,9.2,6.67,5.18,15.3,12.8,Media
286.5,102240,-1.599997,279,8.1,9.5,7.69,4.79,15.2,12.9,Media
286.599976,102370,-0.1,273,5.4,6.8,8.33,5.7,15.2,11.7,Baja
286.799988,102410,1.3,265,3.5,4.2,7.69,5.44,15.7,10.9,Baja
286.700012,102380,0.7,302,3.1,4.5,7.14,5.34,15.6,11.2,Baja
286,102330,-0.2,280,3.2,4.3,6.25,5.16,15.4,10.8,Baja
286.200012,102280,-1.699997,237,3.5,4.4,5.88,5.46,15.4,11.5,Baja
287,102380,-3.099998,326,4.1,4.8,6.67,4.68,15.7,10.1,Baja
286.799988,102390,-1,301,2.6,3.3,12.12,6.33,15.5,11.1,Baja
286.600006,102390,1.8,230,3.3,4.6,12.12,4.74,15.3,7.5,Baja
286.399994,102260,6.8,187,4.5,5.4,10.81,4.26,15.4,9.2,Baja
286.899994,102120,8.4,164,8.4,9.6,3.33,3.21,15.3,11.9,Baja
287.5,102020,5.800002,229,6.1,7.3,5.26,4.29,15.3,13.6,Baja
287.299988,101910,6.300002,209,5.4,6.3,6.25,4.28,15.2,13.8,Baja
288.100006,101930,2.600002,250,6.3,7.5,6.25,4.33,15.2,14.3,Baja
287.899994,102130,-0.1,265,7.5,8.8,7.14,4.52,15.4,14.1,Media
287.5,102340,0.700003,271,6.2,8.2,8.33,5.09,15.4,14.2,Media
286.399994,102420,1.9,265,8.5,10.8,8.33,5.34,15.2,13.2,Media
287.600006,102520,5.300002,229,9.6,11.6,9.09,5.32,15.2,14.5,Media
288,102380,10.1,224,12.2,15.4,5.88,4.92,15.3,14.6,MuyAlta
288.299988,102100,12.3,225,13.9,17.3,8.33,6.68,15,14.5,MuyAlta
287.5,101830,8.900002,238,14.3,17,11.43,7.22,14.2,14.6,MuyAlta
287.200012,102010,4.000001,262,11.5,14.5,10.81,7.73,14.1,12.2,Moderada
287.5,102160,1.5,261,11.5,13.9,11.43,6.91,14.1,12.2,Moderada
286.299988,102120,-1.7,275,9.3,11.1,10,7.16,14.1,11.4,Moderada
286.100006,102150,-0.199998,270,8.7,10.4,9.09,6.45,14.1,11.5,Media
286.299988,102130,0.1,266,7.9,9.3,7.14,5.6,14,11.6,Media
287.100006,102030,1.2,267,7.8,9.2,7.69,6.16,14.1,11.7,Media
286.200012,101840,-1.499998,288,7.8,9.7,10.81,5.34,14.2,12.2,Media
286.5,101890,-3.399998,279,8.4,10.5,7.69,5.46,14.1,11.9,Media
287.399994,102040,-3.799999,315,6.3,7.4,7.14,5.26,14.2,12.1,Media
287.499969,102050,-0.7,284,4.3,5.6,7.69,5.71,14.3,11.9,Baja
286.899994,101890,2.9,229,3.7,4.3,7.14,5.06,14.4,12.1,Baja
286.299988,101380,8.3,178,5.8,7,7.14,5.26,14.3,10.9,Baja
286.799988,100670,11.200003,137,12,14,4.17,4.11,14.4,11.5,Media
287.299988,100050,12.800001,178,9.8,11.7,6.25,4.98,14.4,14,Moderada
287.099976,99690,9.500002,237,12.8,15.4,7.69,5.44,14.3,10.4,MuyAlta
286.799988,99690,7.700002,232,13.8,17.4,10,7.4,14.2,12.6,MuyAlta
287.799988,99770,2.5,290,10.4,12.2,10,7.2,14.2,11.7,MuyAlta
287.200012,100200,2,272,13.6,16.7,10,6.75,14,12.2,Moderada
287.200012,100490,0.4,280,12.7,15,9.09,6.32,14,12.1,Moderada
286.5,100640,0.500002,291,11,13,8.33,6.67,13.9,11.8,Moderada
286.699982,100680,0.600002,280,9.2,10.9,10,6.07,13.9,11.3,Moderada
287.100006,100860,1.100002,271,9.6,12,9.09,6.29,14.1,10.6,Moderada
286.700012,100940,-0.299998,278,6.4,7.7,10,6.1,14,10.4,Moderada
286.499969,100990,-0.6,259,4.2,5.1,9.09,6.8,14,10.5,Media
287.100006,101300,-2.5,30,0.6,1.3,10,6.06,13.9,10.4,Media
288,101610,-3.5,40,2.5,3.4,9.09,6.88,15.1,10.6,Media
287,101920,-4.899999,61,3.3,4,7.69,6.31,14.3,11.8,Baja
286.600006,102220,-4.399997,1,2.1,2.5,8.33,6.59,14,12.2,Baja
286.799988,102400,-5.8,354,2.8,3.3,7.69,6.07,14.1,11.7,Baja
287.399994,102490,-4.399999,321,4.1,5,16,6.44,14.7,11.5,Baja
286.100006,102480,-4.699998,310,4.7,5.5,7.14,5.25,14.4,11.6,Baja
285.700012,102390,-3,293,3.5,5.4,14.81,6.75,14.3,10.5,Baja
285.699982,102350,-1.3,268,4.2,5.1,13.79,5.94,14.4,11.2,Baja
286,102250,1.400002,258,5.5,7,13.79,4.42,14.5,10.4,Baja
